Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
1.963801232,-2.365072012,3.517333031,8.092679024
1.973801232,-3.688369989,4.43597126,6.672275543
1.983801232,-4.527001858,4.702693462,5.15867424
1.993801265,-5.255712509,4.160867214,3.650819778
2.003801265,-5.838139534,3.612576962,2.382749557
2.013801265,-6.206066608,3.018053055,1.36763382
2.023801231,-6.788083553,2.266807079,0.7707509995
2.033801231,-7.079666138,1.39504385,-0.2256402969
2.043801264,-7.206218719,0.4743142128,-1.091080189
2.053801264,-7.159369946,-0.07094287872,-2.20455265
2.063801264,-6.753097057,-0.04814147949,-3.463075638
2.07380123,-6.616276264,0.2982358932,-3.843460083
2.083801263,-6.037343025,-0.1293888092,-6.013585091
2.093801263,-6.119772434,-0.6304273605,-6.635493279
2.103801263,-6.219921589,-1.518944979,-7.196223259
2.113801229,-5.878350258,-2.156119823,-8.103914261
2.123801195,-5.119080544,-2.635246754,-8.848381042
2.133801228,-4.433653831,-3.01109457,-9.262836456
2.143801228,-4.054797649,-3.566980839,-9.451407433
2.153801228,-3.615406036,-3.758519888,-9.138581276
2.163801228,-2.875866413,-3.901191235,-8.426699638
2.173801228,-2.930517435,-4.006270885,-7.74301815
2.183801194,-3.0571208,-3.280360222,-7.244029999
2.193801227,-2.963827133,-3.087081432,-6.938178062
2.203801227,-2.709824562,-3.292482853,-6.588063717
2.213801227,-3.077697039,-2.162211418,-6.269080162
2.223801193,-2.107413292,-1.71570611,-7.669597626
2.233801159,-1.945855856,-1.607195616,-9.516910553
2.243801192,-1.494520426,-1.375204325,-8.529427528
2.253801192,-2.05631423,-0.5524902344,-5.805207253
2.263801192,-3.322615385,0.2127761841,-3.829847336
2.273801192,-3.692993641,0.7309093475,-3.712299347
2.283801192,-4.554868698,0.9385137558,-2.160373211
2.293801158,-4.690090179,0.6752681732,0.7968597412
2.303801191,-4.460254669,0.614346981,2.212457657
2.313801191,-4.722107887,1.516587257,4.053494453
2.323801191,-4.06804657,2.736378193,6.586306572
2.333801157,-2.760693789,3.368359566,8.491524696
2.343801157,-1.425283909,5.019423485,8.422317505
2.35380119,-0.8525943756,6.121814251,7.183235168
2.36380119,-0.4031329155,7.473399162,7.457400322
