Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
2.710099201,-5.579999924,-16.13999939,11.88000011
2.720099234,-5.639999866,-16.07999992,12.23999977
2.730099267,-6.239999771,-17.10000038,13.31999969
2.7400993,-6,-18,13.92000008
2.7500993,-5.400000095,-18.60000038,14.5199995
2.7600993,-4.859999657,-19.92000008,14.81999969
2.7700993,-3.599999905,-20.39999962,15.65999985
2.7800993,-2.819999933,-20.81999969,15.96000004
2.7900993,-2.279999971,-21.53999901,16.61999893
2.8000993,-1.5,-22.19999886,16.8599987
2.810099266,-0.5999999642,-23.27999878,17.10000038
2.820099266,-0.1799999923,-23.34000015,17.45999908
2.830099299,0.5999999642,-23.34000015,17.03999901
2.840099299,1.559999943,-23.27999878,17.34000015
2.850099299,1.559999943,-22.5,16.97999954
2.860099265,2.039999962,-22.43999863,16.44000053
2.870099298,1.620000005,-22.31999969,16.44000053
2.880099331,1.25999999,-21.77999878,15.71999931
2.890099364,1.25999999,-21.53999901,15.05999947
2.90009933,1.139999986,-21.18000031,15.23999977
2.910099296,1.5,-20.63999939,14.63999939
2.920099329,1.379999995,-20.57999992,14.81999969
2.930099329,1.319999933,-20.45999908,14.69999981
2.940099329,1.379999995,-20.39999962,14.09999943
2.950099329,1.199999928,-20.69999886,14.46000004
2.960099329,1.199999928,-20.93999863,14.21999931
2.970099295,1.319999933,-21.29999924,14.81999969
2.980099328,1.25999999,-22.02000046,15.59999943
2.990099361,1.679999948,-22.8599987,16.02000046
3.000099361,2.039999962,-23.87999916,16.79999924
3.010099327,2.039999962,-24.89999962,17.10000038
3.020099293,2.220000029,-25.79999924,17.81999969
3.030099326,2.220000029,-27,18.3599987
3.040099292,2.579999924,-28.01999855,19.19999886
3.050099292,3.299999952,-29.51999855,20.52000046
3.060099258,3.779999971,-30.1799984,21
3.070099258,4.139999866,-30.29999924,21.65999985
3.080099291,4.440000057,-30.23999977,22.07999992
3.090099291,4.859999657,-29.39999962,21.47999954
3.100099291,5.339999676,-29.09999847,21.05999947
3.110099291,5.639999866,-28.73999977,20.63999939
3.120099257,6.179999828,-28.5,20.39999962
3.130099223,6.299999714,-28.26000023,20.10000038
3.140099256,6.299999714,-27.84000015,20.39999962
3.150099256,6.779999733,-27.59999847,20.57999992
3.160099222,6.839999676,-27.29999924,20.69999886
3.170099188,7.139999866,-27.47999954,21
3.180099188,7.259999752,-28.07999992,20.63999939
3.190099221,7.440000057,-28.43999863,20.45999908
3.200099221,6.71999979,-28.73999977,19.97999954
3.210099221,5.879999638,-28.73999977,19.5
3.220099187,5.279999733,-28.01999855,18.84000015
3.23009922,4.619999886,-27.29999924,17.69999886
3.240099253,4.619999886,-26.03999901,16.44000053
3.250099253,4.440000057,-25.19999886,15.35999966
3.260099253,4.319999695,-24.05999947,14.88000011
3.270099253,4.199999809,-22.55999947,14.69999981
3.280099219,4.259999752,-21,14.39999962
3.290099219,4.139999866,-19.37999916,13.92000008
3.300099252,4.079999924,-18.42000008,13.07999992
3.310099252,3.779999971,-18.3599987,12.42000008
3.320099252,3.480000019,-18.3599987,12.11999989
3.330099218,3.359999895,-18.29999924,11.46000004
3.340099251,3.539999962,-18.05999947,11.57999992
3.350099251,3.779999971,-17.34000015,11.03999996
3.360099251,4.079999924,-16.68000031,10.67999935
3.370099217,4.259999752,-15.65999985,10.67999935
3.380099183,4.5,-15.05999947,10.07999992
3.390099183,4.139999866,-14.63999939,9.659999847
3.400099249,3.659999847,-14.15999985,9.599999428
3.410099282,3.720000029,-14.34000015,9.840000153
3.420099282,3.179999828,-14.46000004,9.840000153
3.430099282,3.179999828,-14.5199995,10.26000023
3.440099248,3.059999943,-15.29999924,10.26000023
3.450099314,2.639999866,-16.19999886,10.38000011
3.460099347,2.939999819,-17.15999985,10.92000008
3.470099347,2.579999924,-18.42000008,11.63999939
3.480099347,1.74000001,-18.89999962,12.23999977
3.490099313,1.139999986,-19.61999893,12.71999931
3.500099346,-0.4799999893,-20.52000046,13.67999935
3.510099346,-1.199999928,-21.23999977,14.21999931
3.520099346,-1.5,-21.89999962,15.23999977
3.530099312,-2.159999847,-22.19999886,16.26000023
3.540099312,-2.399999857,-21.95999908,16.26000023
3.550099378,-2.75999999,-21.95999908,16.61999893
3.560099378,-3.24000001,-22.31999969,16.73999977
3.570099378,-3.119999886,-22.55999947,16.5
3.580099378,-2.819999933,-23.27999878,16.97999954
3.590099344,-2.220000029,-23.76000023,17.27999878
3.600099344,-1.25999999,-24.23999977,17.45999908
3.610099377,-1.199999928,-24.47999954,17.81999969
3.620099377,-1.019999981,-24.3599987,17.76000023
3.630099377,-1.019999981,-24.3599987,17.69999886
3.640099343,-1.620000005,-24.05999947,17.39999962
3.650099376,-1.439999938,-23.57999992,16.92000008
3.660099476,-1.679999948,-23.10000038,16.73999977
3.670099476,-1.919999957,-22.43999863,16.68000031
3.680099476,-1.860000014,-21.29999924,16.37999916
3.690099476,-2.159999847,-20.81999969,16.31999969
3.700099409,-2.279999971,-20.21999931,16.02000046
3.710099409,-2.700000048,-19.68000031,15.23999977
3.720099442,-3.119999886,-19.79999924,15
3.730099442,-3.299999952,-19.73999977,14.81999969
3.740099442,-3.24000001,-19.68000031,14.5199995
3.750099375,-2.819999933,-19.37999916,15
3.760099408,-2.399999857,-19.55999947,15
3.770099441,-2.099999905,-19.43999863,14.93999958
3.780099407,-1.799999952,-19.79999924,15.29999924
3.790099407,-1.799999952,-20.57999992,15.29999924
3.800099373,-1.620000005,-21,15.53999996
3.810099406,-1.620000005,-21.29999924,15.89999962
3.820099406,-1.860000014,-21.77999878,15.96000004
3.830099406,-1.9799999,-22.19999886,16.19999886
3.840099372,-2.220000029,-22.26000023,16.07999992
3.850099338,-1.860000014,-22.8599987,16.13999939
3.860099371,-1.620000005,-22.97999954,16.26000023
3.870099371,-1.199999928,-22.8599987,16.02000046
3.880099371,-0.5999999642,-23.03999901,16.19999886
3.890099371,-1.019999981,-22.92000008,16.13999939
3.900099337,-1.019999981,-23.03999901,16.79999924
3.910099303,-0.719999969,-23.34000015,17.21999931
3.920099336,-0.719999969,-23.63999939,18
3.930099336,-0.4799999893,-23.39999962,18.60000038
3.940099336,-0.5399999619,-23.51999855,18.29999924
3.950099336,-0.6599999666,-23.34000015,18.29999924
3.960099269,-0.7799999714,-22.92000008,17.63999939
3.970099302,-0.2999999821,-22.92000008,17.34000015
3.980099302,0.1799999923,-22.61999893,16.79999924
3.990099302,0.4199999869,-22.26000023,16.31999969
4.000099302,0.719999969,-22.13999939,16.44000053
4.010099302,0.719999969,-21.42000008,16.02000046
4.020099302,0.4199999869,-20.34000015,15.53999996
4.030099302,-0.05999999866,-19.26000023,15
4.040099302,-0.8999999762,-17.94000053,14.09999943
4.050099302,-1.74000001,-17.27999878,13.19999981
4.060099268,-2.339999914,-16.97999954,12.89999962
4.070099268,-2.639999866,-16.31999969,12.84000015
4.080099301,-2.75999999,-16.07999992,12.59999943
4.090099301,-3.119999886,-16.02000046,12.42000008
4.100099301,-3.599999905,-15.65999985,12.30000019
4.110099267,-4.139999866,-15.47999954,12.47999954
4.1200993,-4.859999657,-15.42000008,12.71999931
4.130099333,-5.400000095,-14.93999958,12.96000004
4.140099333,-5.460000038,-14.57999992,13.0199995
4.150099299,-5.819999695,-14.88000011,12.89999962
4.160099232,-5.940000057,-14.69999981,13.07999992
4.170099265,-6.059999943,-14.88000011,13.5
4.180099265,-6.359999657,-15.17999935,13.5
4.190099265,-6.71999979,-15.29999924,13.73999977
4.200099265,-6.420000076,-15.71999931,13.61999989
4.210099265,-6.599999905,-16.02000046,13.73999977
4.220099231,-6.239999771,-16.68000031,14.21999931
4.230099264,-5.699999809,-17.15999985,14.39999962
4.240099297,-5.519999981,-17.87999916,14.81999969
4.250099263,-5.339999676,-18.60000038,14.93999958
4.260099229,-5.699999809,-19.31999969,15.65999985
4.270099195,-6.059999943,-20.21999931,16.19999886
4.280099228,-6.299999714,-20.76000023,17.21999931
4.290099228,-6.659999847,-21.47999954,18
4.300099228,-6.659999847,-21.77999878,18.18000031
4.310099194,-7.019999981,-22.43999863,18.47999954
4.320099194,-6.899999619,-22.73999977,18.05999947
4.330099227,-6.420000076,-22.68000031,18.29999924
4.340099227,-5.819999695,-22.92000008,18.42000008
4.350099227,-5.159999847,-22.43999863,18.65999985
4.360099227,-5.279999733,-22.73999977,19.37999916
4.371252143,-5.400000095,-23.21999931,19.68000031
4.381252109,-5.699999809,-23.39999962,20.34000015
4.391252142,-5.159999847,-24.42000008,20.34000015
4.401252142,-4.5,-25.13999939,20.21999931
4.411252142,-3.899999857,-25.55999947,20.76000023
4.421252108,-3.24000001,-25.8599987,19.97999954
4.431252108,-3.059999943,-25.43999863,19.61999893
4.441252141,-2.939999819,-24.65999985,19.31999969
4.451252141,-2.819999933,-24.05999947,18.29999924
4.461252174,-2.700000048,-23.69999886,18
4.47125214,-2.700000048,-23.69999886,17.94000053
4.481252173,-2.639999866,-23.57999992,17.34000015
4.491252206,-2.279999971,-23.39999962,17.15999985
4.501252206,-2.279999971,-23.34000015,17.63999939
4.511252206,-2.159999847,-22.97999954,17.57999992
4.521252206,-2.220000029,-22.61999893,17.94000053
4.531252172,-2.639999866,-22.73999977,18.11999893
4.541252172,-2.639999866,-22.79999924,17.52000046
4.551252205,-3,-22.73999977,17.39999962
4.561252205,-3.480000019,-23.21999931,17.57999992
4.571252205,-3.839999914,-22.8599987,17.39999962
4.581252171,-4.380000114,-23.15999985,17.87999916
4.591252204,-4.079999924,-23.57999992,18.23999977
4.601252204,-4.199999809,-23.87999916,18.11999893
4.611252204,-3.9599998,-24.53999901,19.02000046
4.62125217,-3.659999847,-24.77999878,19.31999969
4.631252136,-4.019999981,-24.77999878,19.92000008
4.641252136,-3.720000029,-24.89999962,20.27999878
4.651252169,-3.059999943,-25.43999863,20.10000038
4.661252202,-3.059999943,-25.73999977,20.21999931
4.671252202,-2.700000048,-26.21999931,19.73999977
4.681252202,-1.9799999,-26.69999886,19.8599987
4.691252168,-2.039999962,-26.69999886,19.8599987
4.701252234,-1.439999938,-26.63999939,19.61999893
4.711252234,-1.019999981,-26.39999962,19.31999969
4.721252234,-1.319999933,-26.27999878,19.37999916
4.7312522,-1.439999938,-25.79999924,19.07999992
4.741252166,-1.620000005,-25.43999863,18.65999985
4.751252232,-1.919999957,-25.19999886,18.71999931
4.761252232,-1.559999943,-24.77999878,18.60000038
4.771252232,-1.25999999,-24.53999901,18.71999931
4.781252198,-1.439999938,-24.53999901,18.89999962
4.791252198,-0.8999999762,-24.47999954,18.60000038
4.801252231,-0.9599999785,-24.23999977,18.11999893
4.811252231,-1.019999981,-23.63999939,17.27999878
4.821252264,-1.019999981,-23.21999931,16.44000053
4.831252264,-1.860000014,-22.02000046,16.31999969
4.84125223,-2.579999924,-21,15.35999966
4.85125223,-3.659999847,-20.45999908,15.11999989
4.861252263,-4.199999809,-19.73999977,15.05999947
4.871252263,-5.159999847,-19.13999939,14.15999985
4.881252263,-5.579999924,-18.84000015,14.21999931
4.891252229,-5.819999695,-18.05999947,14.03999996
4.901252262,-6.71999979,-17.03999901,13.61999989
4.911252295,-7.079999924,-16.68000031,13.92000008
4.921252295,-7.619999886,-15.71999931,14.15999985
4.931252295,-8.519999504,-15.47999954,14.03999996
4.941252295,-9.119999886,-14.93999958,13.92000008
4.951252261,-9.719999313,-14.81999969,13.67999935
4.961252261,-10.85999966,-14.88000011,13.5
4.971252294,-11.27999973,-14.57999992,13.61999989
4.981252294,-11.75999928,-14.5199995,13.73999977
4.991252294,-12.05999947,-14.34000015,13.55999947
5.001252227,-12,-14.88000011,13.97999954
5.01125226,-12.30000019,-15.53999996,14.27999973
5.021252293,-12.35999966,-16.26000023,15
5.031252293,-12.53999996,-16.55999947,16.07999992
5.041252293,-12.35999966,-16.92000008,16.44000053
5.051252226,-11.93999958,-17.39999962,16.97999954
5.061252259,-11.39999962,-17.39999962,17.27999878
5.071252259,-10.97999954,-18.29999924,17.52000046
5.081252259,-11.09999943,-19.07999992,17.87999916
5.091252225,-10.92000008,-19.92000008,18.47999954
5.101252225,-11.46000004,-21,18.77999878
5.111252258,-11.46000004,-22.07999992,19.07999992
5.121252258,-11.03999996,-22.37999916,19.26000023
5.131252258,-10.80000019,-22.92000008,19.55999947
5.141252258,-10.19999981,-23.21999931,20.27999878
5.151252224,-9,-23.45999908,20.21999931
5.16125219,-8.340000153,-23.51999855,20.39999962
5.17125219,-7.679999828,-23.81999969,20.63999939
5.18125219,-6.659999847,-24.60000038,20.69999886
5.19125219,-6.359999657,-24.71999931,21
5.201252123,-5.21999979,-25.13999939,20.69999886
5.211252123,-3.899999857,-25.13999939,20.39999962
5.221252156,-3,-25.13999939,19.68000031
5.231252156,-2.039999962,-25.13999939,19.19999886
5.241252156,-0.8999999762,-25.43999863,18.77999878
5.251252156,-0.3599999845,-25.26000023,18
5.261252156,0.2999999821,-25.13999939,17.87999916
5.271252156,1.25999999,-25.01999855,17.57999992
5.281252156,1.919999957,-24.71999931,17.45999908
5.291252156,3.179999828,-24.29999924,17.52000046
5.301252156,4.319999695,-24,17.10000038
5.311252122,5.159999847,-23.21999931,16.5
5.321252122,5.460000038,-22.31999969,16.37999916
5.331252155,5.279999733,-22.13999939,15.96000004
5.341252155,5.639999866,-21.65999985,15.59999943
5.351252155,5.579999924,-21.84000015,15.77999973
5.361252121,5.879999638,-22.07999992,15.53999996
5.371252154,6.359999657,-22.13999939,15.53999996
5.381252187,6.359999657,-22.37999916,15.89999962
5.391252187,6.539999962,-22.55999947,16.31999969
5.401252153,6.480000019,-23.27999878,16.68000031
5.411252119,6.420000076,-23.69999886,17.27999878
5.421252152,6.420000076,-24.3599987,17.34000015
5.431252152,6.899999619,-24.77999878,17.52000046
5.441252152,7.799999714,-24.60000038,17.94000053
5.451252152,8.63999939,-24.89999962,17.76000023
5.461252152,9.359999657,-24.3599987,18.47999954
5.471252152,10.0199995,-24.60000038,18.95999908
5.481252185,10.13999939,-25.26000023,19.02000046
5.491252218,10.67999935,-25.8599987,19.61999893
5.501252251,10.97999954,-26.45999908,19.26000023
5.511252217,11.15999985,-26.69999886,19.5
5.521252183,11.46000004,-26.69999886,19.92000008
5.531252216,11.27999973,-26.34000015,19.92000008
5.541252216,11.69999981,-26.63999939,20.87999916
5.551252216,12.05999947,-26.87999916,20.87999916
5.561252182,13.31999969,-26.76000023,20.69999886
5.571252182,14.21999931,-26.76000023,20.15999985
5.581252215,15,-25.8599987,19.26000023
5.591252215,15.47999954,-24.42000008,18.23999977
5.601252215,15.65999985,-23.21999931,17.34000015
5.611252215,16.97999954,-22.02000046,16.92000008
5.621252181,18.05999947,-21.05999947,15.89999962
5.631252147,19.55999947,-19.92000008,15.29999924
5.64125218,20.45999908,-18.77999878,14.27999973
5.65125218,21,-17.76000023,13.5
5.66125218,21.42000008,-16.8599987,12.59999943
5.671252146,21.23999977,-16.44000053,12.23999977
5.681252146,21.11999893,-15.59999943,12
5.691252179,21,-14.69999981,11.81999969
5.701252179,21.11999893,-13.79999924,12.30000019
5.711252179,21.60000038,-12.71999931,11.88000011
5.721252112,21.89999962,-12.53999996,11.69999981
5.731252145,21.95999908,-12.35999966,11.27999973
5.741252178,21.84000015,-12.17999935,10.61999989
5.751252178,22.02000046,-12,10.43999958
5.761252178,22.43999863,-11.81999969,10.67999935
5.771252178,22.92000008,-11.81999969,10.73999977
