"Time (s)","Pressure (hPa)"
2.279808458E2,9.996098633E2
2.280808341E2,9.996066895E2
2.281808223E2,9.996044922E2
2.282808105E2,9.996086426E2
2.283807987E2,9.996052246E2
2.284807869E2,9.996186523E2
2.285807753E2,9.996145020E2
2.286807635E2,9.996088867E2
2.287807517E2,9.996098633E2
2.288807398E2,9.996166992E2
2.289807277E2,9.996232910E2
2.290807157E2,9.996184082E2
2.291807040E2,9.996152344E2
2.292806923E2,9.996152344E2
2.293806805E2,9.996193848E2
2.294806687E2,9.996176758E2
2.295806569E2,9.996254883E2
2.296806451E2,9.996237793E2
2.297806333E2,9.996093750E2
2.298806215E2,9.996120605E2
2.299806096E2,9.996147461E2
2.300806723E2,9.996059570E2
2.301806604E2,9.996049805E2
2.302806487E2,9.996093750E2
2.303806369E2,9.996042480E2
2.304806251E2,9.996025391E2
2.305806133E2,9.995954590E2
2.306806015E2,9.996000977E2
2.307805897E2,9.996071777E2
2.308805779E2,9.996118164E2
2.309805661E2,9.996105957E2
2.310805540E2,9.996120605E2
2.311805418E2,9.996118164E2
2.312805300E2,9.996159668E2
2.313805182E2,9.996245117E2
2.314805064E2,9.996262207E2
2.315804944E2,9.996245117E2
2.316804826E2,9.996230469E2
2.317804708E2,9.996132812E2
2.318804589E2,9.996120605E2
2.319804471E2,9.996213379E2
2.320804351E2,9.996166992E2
2.321804229E2,9.996166992E2
2.322804108E2,9.996179199E2
2.323803988E2,9.996289062E2
2.324803868E2,9.996330566E2
2.325803747E2,9.996257324E2
2.326803627E2,9.996225586E2
2.327803507E2,9.996262207E2
2.328803387E2,9.996323242E2
2.329803267E2,9.996345215E2
2.330803146E2,9.996391602E2
2.331803026E2,9.996367188E2
2.332802904E2,9.996328125E2
2.333802785E2,9.996318359E2
2.334802667E2,9.996337891E2
2.335802549E2,9.996279297E2
2.336802431E2,9.996374512E2
2.337802314E2,9.996250000E2
2.338802196E2,9.996103516E2
2.339802078E2,9.996162109E2
2.340801960E2,9.996174316E2
2.341801843E2,9.996223145E2
2.342801722E2,9.996198730E2
2.343801601E2,9.996198730E2
2.344801481E2,9.996179199E2
2.345801364E2,9.996237793E2
2.346801246E2,9.996279297E2
2.347801128E2,9.996250000E2
2.348801010E2,9.996274414E2
2.349800892E2,9.996289062E2
2.350800775E2,9.996237793E2
2.351800657E2,9.996308594E2
2.352800539E2,9.996367188E2
2.353800420E2,9.996413574E2
2.354800301E2,9.996474609E2
2.355800183E2,9.996477051E2
2.356800066E2,9.996481934E2
2.357799948E2,9.996481934E2
2.358799830E2,9.996494141E2
2.359799712E2,9.996435547E2
2.360799594E2,9.996391602E2
2.361799476E2,9.996362305E2
2.362799358E2,9.996301270E2
2.363799239E2,9.996330566E2
2.364799117E2,9.996325684E2
2.365798996E2,9.996357422E2
2.366798878E2,9.996262207E2
2.367798760E2,9.996247559E2
2.368798642E2,9.996184082E2
2.369798523E2,9.996223145E2
2.370798405E2,9.996252441E2
2.371798287E2,9.996250000E2
2.372798168E2,9.996293945E2
2.373798337E2,9.996308594E2
2.374798217E2,9.996352539E2
2.375798095E2,9.996389160E2
2.376797974E2,9.996437988E2
2.377797854E2,9.996411133E2
2.378797734E2,9.996376953E2
2.379797614E2,9.996315918E2
2.380797493E2,9.996303711E2
2.381797373E2,9.996228027E2
2.382797253E2,9.996301270E2
2.383797133E2,9.996262207E2
2.384797013E2,9.996293945E2
2.385796891E2,9.996284180E2
2.386796770E2,9.996284180E2
2.387796651E2,9.996286621E2
2.388796534E2,9.996237793E2
2.389796416E2,9.996252441E2
2.390796298E2,9.996252441E2
2.391796180E2,9.996225586E2
2.392796062E2,9.996213379E2
2.393795944E2,9.996203613E2
2.394795826E2,9.996203613E2
2.395795708E2,9.996166992E2
2.396795587E2,9.996228027E2
2.397795466E2,9.996235352E2
2.398795348E2,9.996301270E2
2.399795230E2,9.996252441E2
2.400795112E2,9.996289062E2
2.401794994E2,9.996203613E2
2.402794877E2,9.996181641E2
2.403794759E2,9.996059570E2
2.404794641E2,9.996201172E2
2.405794523E2,9.996271973E2
2.406794405E2,9.996320801E2
2.407794286E2,9.996340332E2
2.408794167E2,9.996328125E2
2.409794049E2,9.996289062E2
2.410793932E2,9.996269531E2
2.411793814E2,9.996218262E2
2.412793696E2,9.996188965E2
2.413793578E2,9.996179199E2
2.414793463E2,9.996059570E2
2.415793345E2,9.995988770E2
2.416793227E2,9.996054688E2
2.417793107E2,9.995993652E2
2.418792985E2,9.995944824E2
2.419792865E2,9.995852051E2
2.420792747E2,9.995915527E2
2.421792629E2,9.995939941E2
2.422792511E2,9.996000977E2
2.423792392E2,9.995981445E2
2.424792274E2,9.995949707E2
2.425792156E2,9.995974121E2
2.426792037E2,9.995859375E2
2.427791919E2,9.995820312E2
2.428791799E2,9.995852051E2
2.429791677E2,9.995913086E2
2.430791557E2,9.995913086E2
2.431791437E2,9.995939941E2
2.432791317E2,9.995993652E2
2.433791197E2,9.996047363E2
2.434791077E2,9.996044922E2
2.435790957E2,9.996018066E2
2.436790836E2,9.995866699E2
2.437790716E2,9.995874023E2
2.438790596E2,9.995878906E2
2.439790474E2,9.995839844E2
2.440790353E2,9.995803223E2
