"Time (s)","Pressure (hPa)"
1.933869090E1,1.002236816E3
1.943875850E1,1.002232422E3
1.953882593E1,1.002229004E3
1.963889306E1,1.002227295E3
1.973896020E1,1.002219727E3
1.983902703E1,1.002222656E3
1.993909549E1,1.002218506E3
2.003916263E1,1.002217041E3
2.013922976E1,1.002218506E3
2.023929689E1,1.002210693E3
2.033936403E1,1.002200928E3
2.043943123E1,1.002194092E3
2.053949836E1,1.002189697E3
2.063956549E1,1.002188965E3
2.073963269E1,1.002187988E3
2.083969982E1,1.002181641E3
2.093976696E1,1.002174316E3
2.103983416E1,1.002176025E3
2.113990136E1,1.002175537E3
2.123996849E1,1.002169189E3
2.134003559E1,1.002167725E3
2.144010276E1,1.002171387E3
2.154016996E1,1.002169678E3
2.164023709E1,1.002171143E3
2.174030442E1,1.002172852E3
2.184037186E1,1.002177979E3
2.194043899E1,1.002175781E3
2.204050612E1,1.002179199E3
2.214057329E1,1.002192139E3
2.224064042E1,1.002194092E3
2.234070755E1,1.002190674E3
2.244077422E1,1.002196045E3
2.254084135E1,1.002205078E3
2.264090849E1,1.002211914E3
2.274097562E1,1.002214600E3
2.284104309E1,1.002209717E3
2.294110892E1,1.002206299E3
2.304117585E1,1.002212646E3
2.314124298E1,1.002203369E3
2.324130982E1,1.002193604E3
2.334137695E1,1.002186768E3
2.344144478E1,1.002180664E3
2.354151195E1,1.002180176E3
2.364157935E1,1.002176758E3
2.374164648E1,1.002174561E3
2.384171362E1,1.002162598E3
2.394178045E1,1.002167725E3
2.404184755E1,1.002168701E3
2.414191468E1,1.002176025E3
2.424198185E1,1.002174316E3
2.434204898E1,1.002171875E3
2.444211611E1,1.002179688E3
2.454218325E1,1.002182129E3
2.464225038E1,1.002191162E3
2.474231731E1,1.002192627E3
2.484238444E1,1.002199463E3
2.494245195E1,1.002202148E3
2.504251911E1,1.002201660E3
2.514258618E1,1.002204834E3
2.524265331E1,1.002197754E3
2.534272044E1,1.002187256E3
2.544278758E1,1.002196533E3
2.554285464E1,1.002196045E3
2.564292178E1,1.002196045E3
2.574298894E1,1.002195068E3
2.584305607E1,1.002200439E3
2.594312321E1,1.002194092E3
2.604319047E1,1.002187012E3
2.614325761E1,1.002181885E3
2.624332504E1,1.002173828E3
2.634361353E1,1.002176758E3
2.644367999E1,1.002172119E3
2.654374713E1,1.002164307E3
2.664381403E1,1.002158203E3
2.674388116E1,1.002146240E3
2.684394829E1,1.002133545E3
2.694401573E1,1.002133301E3
2.704408286E1,1.002130127E3
2.714415002E1,1.002122559E3
2.724421716E1,1.002110107E3
2.734428429E1,1.002099854E3
2.744435142E1,1.002102783E3
2.754441856E1,1.002094482E3
2.764448569E1,1.002097900E3
2.774455282E1,1.002097656E3
2.784461999E1,1.002105957E3
2.794468679E1,1.002100586E3
2.804475392E1,1.002101807E3
2.814482112E1,1.002106934E3
2.824488825E1,1.002105957E3
2.834495539E1,1.002104004E3
2.844502252E1,1.002112793E3
2.854508972E1,1.002116943E3
2.864515685E1,1.002121826E3
2.874522462E1,1.002114014E3
2.884529175E1,1.002114502E3
2.894535888E1,1.002110840E3
2.904542575E1,1.002106201E3
2.914549288E1,1.002107910E3
2.924556002E1,1.002113037E3
2.934562718E1,1.002118408E3
2.944569432E1,1.002116211E3
2.954576172E1,1.002119873E3
2.964582885E1,1.002119385E3
2.974589598E1,1.002114258E3
2.984596312E1,1.002107178E3
2.994603025E1,1.002113037E3
3.004609745E1,1.002123291E3
3.014616458E1,1.002135498E3
3.024623171E1,1.002138672E3
3.034629885E1,1.002143555E3
3.044636598E1,1.002139893E3
3.054643311E1,1.002137939E3
3.064650025E1,1.002141113E3
3.074656741E1,1.002149414E3
3.084663454E1,1.002142090E3
3.094670168E1,1.002143066E3
3.104676881E1,1.002145752E3
3.114683594E1,1.002143555E3
3.124690308E1,1.002144043E3
3.134696991E1,1.002125488E3
3.144703708E1,1.002123047E3
3.154710424E1,1.002125977E3
3.164717141E1,1.002114502E3
3.174723791E1,1.002113770E3
3.184730504E1,1.002107178E3
3.194737211E1,1.002110352E3
3.204743957E1,1.002098145E3
3.214750671E1,1.002104248E3
3.224757387E1,1.002107666E3
3.234764100E1,1.002110107E3
3.244771047E1,1.002104980E3
3.254777734E1,1.002105469E3
3.264784470E1,1.002114502E3
3.274791724E1,1.002113770E3
3.284798437E1,1.002103516E3
3.294805130E1,1.002112305E3
3.304811844E1,1.002113770E3
3.314818557E1,1.002113525E3
3.324825270E1,1.002110107E3
3.334832593E1,1.002105469E3
3.344839307E1,1.002104736E3
3.354846707E1,1.002096680E3
3.374852708E1,1.002093262E3
3.384859421E1,1.002092041E3
3.394866135E1,1.002085449E3
3.404872848E1,1.002088135E3
3.414879561E1,1.002083740E3
3.424886274E1,1.002082520E3
3.434893021E1,1.002076172E3
3.444899734E1,1.002073730E3
3.454906448E1,1.002070312E3
3.464913161E1,1.002075439E3
3.474919874E1,1.002073730E3
3.484926588E1,1.002077637E3
3.494933308E1,1.002070557E3
3.504940024E1,1.002056152E3
3.514946741E1,1.002049805E3
3.524953454E1,1.002060547E3
3.534960167E1,1.002059814E3
3.544966647E1,1.002063477E3
3.554973361E1,1.002065430E3
3.564980051E1,1.002083008E3
3.574986224E1,1.002083984E3
3.584992941E1,1.002084961E3
3.594999677E1,1.002088867E3
3.605006390E1,1.002091553E3
3.615013104E1,1.002089844E3
3.625019817E1,1.002097412E3
3.635025920E1,1.002106201E3
3.645032634E1,1.002116455E3
3.655038664E1,1.002107910E3
3.665045354E1,1.002108643E3
3.675052067E1,1.002099609E3
3.685058780E1,1.002092529E3
3.695065510E1,1.002092529E3
3.705072224E1,1.002104980E3
3.715078937E1,1.002106201E3
3.725085653E1,1.002108154E3
3.735092367E1,1.002119141E3
3.745099080E1,1.002124512E3
3.755105793E1,1.002129150E3
3.765112507E1,1.002124268E3
3.775119220E1,1.002133545E3
3.785125933E1,1.002136475E3
3.795132650E1,1.002129883E3
3.805139363E1,1.002139404E3
3.815146076E1,1.002141846E3
3.825152790E1,1.002146484E3
3.835159503E1,1.002133301E3
3.845166216E1,1.002137451E3
3.855172926E1,1.002127441E3
3.865179646E1,1.002129639E3
3.875186700E1,1.002131592E3
3.885193413E1,1.002135010E3
3.895200123E1,1.002126221E3
3.905206806E1,1.002125488E3
3.915213520E1,1.002133545E3
3.925220226E1,1.002148682E3
3.935226939E1,1.002150879E3
3.945233656E1,1.002151367E3
3.955240336E1,1.002144775E3
3.965247049E1,1.002147461E3
3.975253763E1,1.002146484E3
3.985260476E1,1.002151123E3
3.995267172E1,1.002147949E3
4.005273886E1,1.002150146E3
4.015280602E1,1.002149170E3
4.025287316E1,1.002151123E3
4.035294022E1,1.002163330E3
4.045300736E1,1.002174316E3
4.055307449E1,1.002161133E3
4.065314532E1,1.002168701E3
4.075321246E1,1.002172852E3
4.085327962E1,1.002174561E3
4.095368652E1,1.002187500E3
4.105375365E1,1.002197021E3
4.115382078E1,1.002204102E3
4.125388762E1,1.002097412E3
4.135395475E1,1.002208008E3
4.145402188E1,1.002209961E3
4.155408908E1,1.002214111E3
4.165415642E1,1.002205811E3
4.175422018E1,1.002200684E3
4.185428698E1,1.002217529E3
4.195435415E1,1.002210449E3
4.205442158E1,1.002209961E3
4.215448938E1,1.002209717E3
4.225455658E1,1.002194092E3
4.235462375E1,1.002186035E3
4.245469088E1,1.002178467E3
4.255475834E1,1.002174316E3
4.265482548E1,1.002174316E3
4.275489261E1,1.002166748E3
4.285495974E1,1.002168213E3
4.295502688E1,1.002172852E3
4.305509404E1,1.002167236E3
4.315516118E1,1.002156250E3
4.325522831E1,1.002158936E3
4.335529551E1,1.002156982E3
4.345536264E1,1.002158691E3
4.355542998E1,1.002159668E3
4.365549341E1,1.002156250E3
4.375556057E1,1.002157959E3
4.385562771E1,1.002153564E3
4.395569484E1,1.002149414E3
4.405576197E1,1.002149414E3
4.415582911E1,1.002149414E3
4.425589654E1,1.002146729E3
4.435596367E1,1.002156738E3
4.445603084E1,1.002163086E3
4.455609790E1,1.002156982E3
4.465616480E1,1.002166260E3
4.475623194E1,1.002163818E3
4.485629940E1,1.002174561E3
4.495636654E1,1.002177734E3
4.505643367E1,1.002179199E3
4.515650017E1,1.002193359E3
4.525656734E1,1.002208496E3
4.535663584E1,1.002207275E3
4.545670297E1,1.002216064E3
4.555677010E1,1.002221924E3
4.565683723E1,1.002225342E3
4.575690437E1,1.002228271E3
4.585697150E1,1.002232422E3
4.595703897E1,1.002231445E3
4.605710680E1,1.002243164E3
4.615717387E1,1.002232422E3
4.625724100E1,1.002239502E3
4.635730813E1,1.002245361E3
4.645737526E1,1.002237793E3
4.655744220E1,1.002234619E3
4.665750933E1,1.002230957E3
4.675757646E1,1.002220947E3
4.685764360E1,1.002221924E3
4.695771073E1,1.002220215E3
4.705777786E1,1.002222656E3
4.715784500E1,1.002217285E3
4.725791183E1,1.002217041E3
4.735797866E1,1.002223633E3
4.745804549E1,1.002225586E3
4.755811269E1,1.002219238E3
4.765817983E1,1.002221191E3
4.775824696E1,1.002207764E3
4.785831409E1,1.002201416E3
4.795838123E1,1.002201172E3
4.805844839E1,1.002203125E3
4.815855343E1,1.002197998E3
4.825862057E1,1.002196289E3
4.835868633E1,1.002184570E3
4.845875347E1,1.002174561E3
4.855882087E1,1.002179199E3
4.865888800E1,1.002176025E3
4.875895516E1,1.002162354E3
4.885902233E1,1.002150391E3
4.895908916E1,1.002142090E3
4.905915560E1,1.002142578E3
4.915922280E1,1.002152588E3
4.925928993E1,1.002151855E3
4.935935706E1,1.002163086E3
4.945942420E1,1.002161621E3
4.955949130E1,1.002162842E3
4.965955870E1,1.002162598E3
4.975962583E1,1.002160400E3
4.985969293E1,1.002158936E3
4.995976006E1,1.002173828E3
5.005982720E1,1.002184082E3
5.015989433E1,1.002186279E3
5.025996179E1,1.002186768E3
5.036002926E1,1.002194336E3
5.046009669E1,1.002191162E3
5.056016383E1,1.002181396E3
5.066023119E1,1.002177490E3
5.076029832E1,1.002170898E3
5.086036809E1,1.002177490E3
5.096043526E1,1.002180908E3
5.106050239E1,1.002180176E3
5.116056952E1,1.002177734E3
5.126063666E1,1.002166016E3
5.136070372E1,1.002166992E3
5.146077086E1,1.002165283E3
5.156083772E1,1.002169678E3
5.166090485E1,1.002159668E3
5.176097199E1,1.002164062E3
5.186103912E1,1.002164795E3
5.196110625E1,1.002163818E3
5.206117339E1,1.002162598E3
5.216124052E1,1.002162354E3
5.226130765E1,1.002159912E3
5.236137478E1,1.002159668E3
5.246144195E1,1.002162598E3
5.256150915E1,1.002164551E3
5.266157605E1,1.002178955E3
5.276164318E1,1.002179199E3
5.286171035E1,1.002187744E3
5.296177748E1,1.002201904E3
5.306184462E1,1.002204590E3
5.316191178E1,1.002205078E3
5.326197892E1,1.002202881E3
5.336204605E1,1.002199219E3
5.346211318E1,1.002193359E3
5.356218031E1,1.002191895E3
5.366224721E1,1.002190430E3
5.376231435E1,1.002187500E3
5.386237888E1,1.002176758E3
5.396244601E1,1.002161377E3
5.406251315E1,1.002161621E3
5.416258028E1,1.002152588E3
5.426264741E1,1.002130859E3
5.436271461E1,1.002126709E3
5.446278145E1,1.002128418E3
5.456284825E1,1.002131836E3
5.466291541E1,1.002125000E3
5.476298254E1,1.002118408E3
5.486304968E1,1.002122314E3
5.496311681E1,1.002120361E3
5.506318464E1,1.002120361E3
5.516325178E1,1.002135498E3
5.526331894E1,1.002136719E3
5.536338611E1,1.002142334E3
5.556340460E1,1.002152588E3
5.566347173E1,1.002154297E3
5.576353887E1,1.002153076E3
5.586360600E1,1.002151123E3
5.596367313E1,1.002154541E3
5.606374030E1,1.002158691E3
5.616380743E1,1.002151367E3
5.626387456E1,1.002153076E3
5.636394170E1,1.002154297E3
5.646400883E1,1.002156738E3
