"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.439244486E1,5.640925169E-1,7.019373178E-1,2.928375006E0
3.449250771E1,-1.369906902E0,4.438600063E0,6.125848293E-1
3.459257735E1,-1.943509221E0,-7.397046685E-1,-3.922884762E-1
3.469263443E1,-3.448749781E-1,-2.602843761E0,-1.081344485E0
3.479270814E1,-1.302100778E0,-1.804442763E0,-2.067281008E0
3.489279112E1,6.196812987E-1,-4.758108854E-1,-1.037973046E0
3.499284651E1,9.196161032E-1,3.670505807E-2,-1.030031919E0
3.509291022E1,-4.597176313E-1,1.917559147E0,1.195961237E0
3.519297743E1,-1.206874251E-1,4.295046806E0,2.238097191E0
3.529304485E1,-9.771204591E-1,-1.498399258E0,1.621734262E0
3.539311179E1,-3.515944779E-1,-2.192474753E-1,-2.047528625E-1
3.549317807E1,-1.220855713E0,-1.218012214E0,-2.869957924E0
3.559324688E1,6.294550896E-1,-8.081215620E-1,-5.401178598E-1
3.569331117E1,6.202921271E-1,-2.186366171E-1,-8.632656336E-1
3.579338421E1,-8.831156790E-2,2.469170332E0,2.387353033E-1
3.589344816E1,1.350276113E0,9.615550637E-1,2.125698090E0
3.599351911E1,-1.581877112E0,4.673650563E-1,1.166028738E0
3.609358186E1,4.187065661E-1,-2.058084458E-1,1.137318134E0
3.619365337E1,7.247500420E-1,-3.023729801E0,-1.716644406E0
3.629372175E1,1.535910666E-1,-2.995018959E0,-2.127145767E0
3.639378333E1,-5.385192037E-1,-4.880281985E-1,-8.669307828E-1
3.649385391E1,2.226188332E-1,1.591968060E0,1.104535982E-1
3.659392316E1,1.195116282E0,1.045110971E-1,2.936316252E0
3.669398140E1,-1.644185305E0,3.356146812E0,1.467796087E0
3.679405905E1,-7.040637136E-1,4.081111252E-1,3.560214341E-1
3.689411737E1,2.360578775E-1,-2.246098280E0,-1.721531272E0
3.699418625E1,-2.437699318E0,-2.572911263E0,-2.882175207E0
3.709425653E1,-4.279526472E-1,-3.963983953E-1,-5.205702186E-1
3.719432767E1,1.358759701E-1,1.009813428E0,-5.028551221E-1
3.729438849E1,4.009914994E-1,2.763607502E0,1.304695249E0
3.739445337E1,-9.740661383E-1,3.399518251E0,1.038357854E0
3.749452532E1,-9.581836462E-1,1.112306193E-1,1.035914421E0
3.759458686E1,3.808329403E-1,-8.453843594E-1,3.089848161E-1
3.769465068E1,-2.874536514E-1,-1.768401742E0,-2.336061716E0
3.779473566E1,1.432063580E-1,2.303493470E-1,-7.013862729E-1
3.789479704E1,9.336659908E-1,-2.180257440E-1,-3.996188641E-1
3.799485609E1,-2.465256602E-1,1.150312424E0,3.303650916E-1
3.809492447E1,6.239573359E-1,-1.238170624E0,1.960153580E0
3.819499062E1,-1.043704867E0,-2.333452225E0,7.502341270E-2
3.829507370E1,-1.683349162E-1,3.794004619E-1,4.684206247E-1
3.839512778E1,1.859737635E0,-7.116048336E-1,-5.193484426E-1
3.849520070E1,9.837569594E-1,-1.965711236E0,-4.014514685E-1
3.859526245E1,-5.061433911E-1,-2.546776533E-1,-3.556365967E-1
3.869532120E1,1.945190430E-1,1.201625109E0,-1.497749984E-1
3.879540238E1,1.060115099E0,-1.642696112E-1,1.916171312E0
3.889547822E1,-1.219023228E0,1.940771937E0,4.445968866E-1
