"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.358152752E1,1.931999969E1,-6.839999676E0,-5.339999676E0
8.359152752E1,1.937999916E1,-6.599999905E0,-5.159999847E0
8.360152752E1,1.937999916E1,-6.659999847E0,-5.279999733E0
8.361152748E1,1.931999969E1,-6.359999657E0,-5.279999733E0
8.362152752E1,1.931999969E1,-6.420000076E0,-5.699999809E0
8.363152755E1,1.961999893E1,-6.599999905E0,-5.579999924E0
8.364152755E1,1.961999893E1,-6.719999790E0,-5.219999790E0
8.365152752E1,2.010000038E1,-7.019999981E0,-5.099999905E0
8.366152748E1,2.010000038E1,-7.199999809E0,-4.380000114E0
8.367152752E1,1.997999954E1,-7.259999752E0,-4.559999943E0
8.368152752E1,1.985999870E1,-7.559999943E0,-5.039999962E0
8.369152752E1,1.955999947E1,-7.859999657E0,-5.219999790E0
8.370152752E1,1.985999870E1,-7.559999943E0,-5.219999790E0
8.371152752E1,1.985999870E1,-7.259999752E0,-4.980000019E0
8.372152748E1,2.039999962E1,-7.079999924E0,-5.219999790E0
8.373152751E1,2.034000015E1,-6.839999676E0,-5.099999905E0
8.374152758E1,2.010000038E1,-7.019999981E0,-5.699999809E0
8.375152758E1,2.010000038E1,-7.079999924E0,-6.239999771E0
8.376152755E1,1.961999893E1,-7.139999866E0,-6.299999714E0
8.377152751E1,1.950000000E1,-7.259999752E0,-6.179999828E0
8.378152754E1,1.926000023E1,-7.259999752E0,-6.119999886E0
8.379152755E1,1.937999916E1,-7.440000057E0,-5.579999924E0
8.380152754E1,1.968000031E1,-7.139999866E0,-5.519999981E0
8.381152751E1,1.985999870E1,-6.779999733E0,-5.519999981E0
8.382152751E1,2.034000015E1,-6.659999847E0,-5.400000095E0
8.383152754E1,2.027999878E1,-6.599999905E0,-5.460000038E0
8.384152754E1,2.003999901E1,-6.659999847E0,-5.219999790E0
8.385152754E1,1.985999870E1,-6.779999733E0,-5.519999981E0
8.386152754E1,1.979999924E1,-7.199999809E0,-5.699999809E0
8.387152751E1,1.973999977E1,-6.960000038E0,-5.099999905E0
8.388152748E1,1.979999924E1,-6.779999733E0,-4.739999771E0
8.389152751E1,2.003999901E1,-6.719999790E0,-4.440000057E0
8.390152751E1,2.027999878E1,-6.659999847E0,-4.199999809E0
8.391152751E1,2.015999985E1,-6.779999733E0,-4.619999886E0
8.392152748E1,2.027999878E1,-6.899999619E0,-4.859999657E0
8.393152748E1,2.045999908E1,-6.960000038E0,-4.859999657E0
8.394152751E1,2.027999878E1,-6.779999733E0,-4.679999828E0
8.395152751E1,2.057999992E1,-6.899999619E0,-5.099999905E0
8.396152751E1,2.069999886E1,-7.079999924E0,-5.219999790E0
8.397152747E1,2.021999931E1,-7.259999752E0,-5.579999924E0
8.398152751E1,2.015999985E1,-7.559999943E0,-5.819999695E0
8.399152754E1,1.997999954E1,-7.440000057E0,-5.400000095E0
8.400152754E1,1.992000008E1,-7.500000000E0,-5.279999733E0
8.401152754E1,2.010000038E1,-7.319999695E0,-5.039999962E0
8.402152754E1,2.015999985E1,-7.019999981E0,-4.679999828E0
8.403152751E1,2.015999985E1,-7.199999809E0,-4.980000019E0
8.404152747E1,2.027999878E1,-6.960000038E0,-5.219999790E0
8.405152751E1,1.985999870E1,-6.779999733E0,-4.920000076E0
8.406152750E1,1.943999863E1,-6.719999790E0,-5.159999847E0
8.407152750E1,1.919999886E1,-6.359999657E0,-5.159999847E0
8.408152747E1,1.877999878E1,-6.659999847E0,-4.739999771E0
8.409152750E1,1.907999992E1,-7.139999866E0,-5.039999962E0
8.410152750E1,1.902000046E1,-7.139999866E0,-5.039999962E0
8.411152750E1,1.907999992E1,-7.139999866E0,-4.859999657E0
8.412152747E1,1.943999863E1,-7.259999752E0,-5.099999905E0
8.413152744E1,1.979999924E1,-7.079999924E0,-5.099999905E0
8.414152747E1,2.021999931E1,-7.139999866E0,-5.460000038E0
8.415152747E1,2.027999878E1,-7.019999981E0,-5.460000038E0
8.416152747E1,2.015999985E1,-6.539999962E0,-5.879999638E0
8.417152747E1,1.985999870E1,-6.960000038E0,-5.940000057E0
8.418152747E1,1.973999977E1,-6.839999676E0,-5.579999924E0
8.419152744E1,1.997999954E1,-7.199999809E0,-6.059999943E0
8.420152747E1,1.943999863E1,-7.739999771E0,-5.400000095E0
8.421152747E1,1.955999947E1,-7.259999752E0,-5.339999676E0
8.422152747E1,1.943999863E1,-7.259999752E0,-5.219999790E0
8.423152743E1,1.950000000E1,-7.079999924E0,-4.739999771E0
8.424152740E1,1.968000031E1,-7.019999981E0,-4.859999657E0
8.425152743E1,1.943999863E1,-7.199999809E0,-4.859999657E0
8.426152743E1,1.961999893E1,-7.379999638E0,-4.679999828E0
8.427152743E1,1.937999916E1,-7.559999943E0,-4.980000019E0
8.428152740E1,1.943999863E1,-7.859999657E0,-5.339999676E0
8.429152740E1,1.931999969E1,-7.500000000E0,-4.920000076E0
8.430152743E1,1.992000008E1,-7.259999752E0,-5.460000038E0
8.431152743E1,1.985999870E1,-7.199999809E0,-5.099999905E0
8.432152743E1,2.021999931E1,-6.659999847E0,-4.739999771E0
8.433152743E1,2.034000015E1,-7.079999924E0,-5.159999847E0
8.434152740E1,1.979999924E1,-7.559999943E0,-5.219999790E0
8.435152740E1,1.979999924E1,-7.619999886E0,-5.400000095E0
8.436152743E1,1.961999893E1,-7.739999771E0,-5.519999981E0
8.437152743E1,1.968000031E1,-7.619999886E0,-5.400000095E0
8.438152743E1,1.973999977E1,-7.259999752E0,-5.579999924E0
8.439152740E1,1.961999893E1,-7.259999752E0,-5.639999866E0
8.440152743E1,1.973999977E1,-7.079999924E0,-5.639999866E0
8.441152750E1,1.973999977E1,-7.139999866E0,-5.579999924E0
8.442152750E1,1.943999863E1,-6.960000038E0,-5.159999847E0
8.443152750E1,1.926000023E1,-6.779999733E0,-4.799999714E0
8.444152746E1,1.889999962E1,-7.259999752E0,-5.099999905E0
8.445152750E1,1.902000046E1,-7.019999981E0,-5.279999733E0
8.446152750E1,1.919999886E1,-7.079999924E0,-5.219999790E0
8.447152750E1,1.979999924E1,-6.599999905E0,-5.279999733E0
8.448152750E1,1.985999870E1,-6.659999847E0,-5.159999847E0
8.449152750E1,1.992000008E1,-7.139999866E0,-5.039999962E0
8.450152746E1,1.992000008E1,-7.500000000E0,-5.219999790E0
8.451152749E1,2.003999901E1,-8.340000153E0,-5.460000038E0
8.452152753E1,2.069999886E1,-8.159999847E0,-5.279999733E0
8.453152753E1,2.045999908E1,-7.919999599E0,-5.279999733E0
8.454152753E1,2.069999886E1,-7.679999828E0,-5.339999676E0
8.455152749E1,2.057999992E1,-7.319999695E0,-5.279999733E0
8.456152753E1,2.003999901E1,-7.319999695E0,-5.759999752E0
8.457152756E1,2.015999985E1,-7.139999866E0,-5.940000057E0
8.458152756E1,1.968000031E1,-7.079999924E0,-5.759999752E0
8.459161576E1,1.913999939E1,-7.079999924E0,-5.759999752E0
8.460161576E1,1.913999939E1,-6.899999619E0,-5.579999924E0
8.461161579E1,1.919999886E1,-6.779999733E0,-5.279999733E0
8.462161579E1,1.913999939E1,-6.779999733E0,-5.159999847E0
8.463161579E1,1.937999916E1,-6.719999790E0,-5.219999790E0
8.464161579E1,1.943999863E1,-6.719999790E0,-5.159999847E0
8.465161576E1,1.931999969E1,-6.599999905E0,-5.460000038E0
8.466161572E1,1.955999947E1,-6.539999962E0,-5.879999638E0
8.467161576E1,1.968000031E1,-6.779999733E0,-5.699999809E0
8.468161576E1,1.985999870E1,-6.719999790E0,-5.759999752E0
8.469161579E1,2.003999901E1,-6.719999790E0,-5.519999981E0
8.470161576E1,1.985999870E1,-6.839999676E0,-5.219999790E0
8.471161572E1,1.979999924E1,-6.779999733E0,-4.920000076E0
8.472161576E1,1.919999886E1,-6.779999733E0,-4.619999886E0
8.473161576E1,1.913999939E1,-6.899999619E0,-4.619999886E0
8.474161576E1,1.926000023E1,-6.779999733E0,-4.619999886E0
8.475161572E1,1.937999916E1,-6.480000019E0,-4.920000076E0
8.476161576E1,1.992000008E1,-6.299999714E0,-4.799999714E0
8.477161579E1,1.979999924E1,-6.299999714E0,-4.559999943E0
8.478161579E1,2.010000038E1,-6.359999657E0,-4.859999657E0
8.479161579E1,2.003999901E1,-6.719999790E0,-4.679999828E0
8.480161579E1,2.034000015E1,-6.839999676E0,-4.859999657E0
8.481161575E1,2.027999878E1,-7.079999924E0,-4.980000019E0
8.482161575E1,1.997999954E1,-6.960000038E0,-4.799999714E0
8.483161579E1,1.985999870E1,-6.599999905E0,-4.739999771E0
8.484161579E1,1.931999969E1,-6.779999733E0,-4.440000057E0
8.485161579E1,1.926000023E1,-6.899999619E0,-4.920000076E0
8.486161575E1,1.955999947E1,-7.319999695E0,-4.440000057E0
8.487161575E1,1.968000031E1,-7.799999714E0,-4.679999828E0
8.488161579E1,1.973999977E1,-8.159999847E0,-4.859999657E0
8.489161579E1,1.968000031E1,-7.679999828E0,-4.920000076E0
8.490161575E1,1.937999916E1,-7.319999695E0,-5.339999676E0
8.491161572E1,1.884000015E1,-7.079999924E0,-5.099999905E0
8.492161575E1,1.902000046E1,-6.659999847E0,-5.279999733E0
8.493161575E1,1.926000023E1,-7.019999981E0,-4.980000019E0
8.494161575E1,1.926000023E1,-7.259999752E0,-5.039999962E0
8.495161575E1,1.961999893E1,-7.139999866E0,-5.039999962E0
8.496161575E1,1.926000023E1,-7.379999638E0,-5.159999847E0
8.497161572E1,1.902000046E1,-7.379999638E0,-5.219999790E0
8.498161575E1,1.943999863E1,-7.259999752E0,-5.039999962E0
8.499161578E1,1.961999893E1,-7.079999924E0,-5.400000095E0
8.500161578E1,1.985999870E1,-6.899999619E0,-5.159999847E0
8.501161575E1,2.003999901E1,-6.480000019E0,-5.159999847E0
8.502161572E1,1.943999863E1,-6.359999657E0,-5.279999733E0
8.503161575E1,1.943999863E1,-6.480000019E0,-5.519999981E0
8.504161575E1,1.961999893E1,-6.299999714E0,-5.639999866E0
8.505161575E1,1.943999863E1,-6.539999962E0,-5.519999981E0
8.506161571E1,1.968000031E1,-6.719999790E0,-5.400000095E0
8.507161571E1,1.937999916E1,-6.899999619E0,-5.159999847E0
8.508161575E1,1.968000031E1,-7.079999924E0,-5.279999733E0
8.509161575E1,1.979999924E1,-6.960000038E0,-5.460000038E0
8.510161575E1,1.979999924E1,-6.779999733E0,-5.099999905E0
8.511161575E1,1.985999870E1,-6.599999905E0,-4.859999657E0
8.512161571E1,1.931999969E1,-6.839999676E0,-4.980000019E0
8.513161568E1,1.926000023E1,-7.259999752E0,-4.500000000E0
8.514161571E1,1.919999886E1,-7.259999752E0,-4.799999714E0
8.515161571E1,1.943999863E1,-7.619999886E0,-5.099999905E0
8.516161571E1,1.955999947E1,-7.379999638E0,-5.099999905E0
8.517161568E1,1.985999870E1,-7.139999866E0,-4.920000076E0
8.518161568E1,1.973999977E1,-7.440000057E0,-5.219999790E0
8.519161571E1,2.010000038E1,-6.960000038E0,-5.159999847E0
8.520161571E1,2.015999985E1,-7.079999924E0,-4.799999714E0
8.521161571E1,1.968000031E1,-7.079999924E0,-5.639999866E0
8.522161568E1,2.021999931E1,-7.079999924E0,-5.639999866E0
8.523161571E1,1.968000031E1,-7.199999809E0,-5.759999752E0
8.524161574E1,1.950000000E1,-6.960000038E0,-5.879999638E0
8.525161574E1,2.021999931E1,-6.899999619E0,-5.460000038E0
8.526161574E1,2.010000038E1,-6.599999905E0,-4.980000019E0
8.527161574E1,2.027999878E1,-6.539999962E0,-4.799999714E0
8.528161571E1,2.087999916E1,-6.539999962E0,-4.799999714E0
8.529161568E1,2.027999878E1,-6.839999676E0,-5.099999905E0
8.530161571E1,2.015999985E1,-6.719999790E0,-5.339999676E0
8.531161571E1,2.021999931E1,-6.960000038E0,-5.279999733E0
8.532161571E1,2.003999901E1,-7.199999809E0,-5.339999676E0
8.533161567E1,2.003999901E1,-7.199999809E0,-5.099999905E0
8.534161571E1,2.010000038E1,-7.679999828E0,-4.920000076E0
8.535161574E1,2.015999985E1,-7.379999638E0,-4.739999771E0
8.536161574E1,2.027999878E1,-7.379999638E0,-4.559999943E0
8.537161571E1,2.045999908E1,-7.139999866E0,-4.799999714E0
8.538161567E1,2.057999992E1,-6.899999619E0,-5.400000095E0
8.539161570E1,2.027999878E1,-7.319999695E0,-5.460000038E0
8.540161571E1,1.985999870E1,-7.379999638E0,-5.639999866E0
8.541161570E1,1.973999977E1,-7.259999752E0,-5.519999981E0
8.542161571E1,1.997999954E1,-7.739999771E0,-4.980000019E0
8.543161570E1,2.021999931E1,-7.379999638E0,-5.159999847E0
8.544161567E1,1.985999870E1,-7.139999866E0,-4.859999657E0
8.545161570E1,1.992000008E1,-7.559999943E0,-5.099999905E0
8.546161570E1,1.943999863E1,-7.319999695E0,-5.339999676E0
8.547161570E1,1.926000023E1,-7.319999695E0,-4.980000019E0
8.548161567E1,1.979999924E1,-7.379999638E0,-4.980000019E0
8.549161564E1,1.979999924E1,-7.139999866E0,-4.679999828E0
8.550161567E1,1.961999893E1,-7.079999924E0,-5.279999733E0
8.551161567E1,1.979999924E1,-7.079999924E0,-5.279999733E0
8.552161567E1,1.950000000E1,-7.019999981E0,-5.639999866E0
8.553161564E1,1.961999893E1,-7.079999924E0,-5.579999924E0
8.554161564E1,1.985999870E1,-6.599999905E0,-4.859999657E0
8.555161567E1,1.973999977E1,-6.299999714E0,-5.219999790E0
8.556161567E1,1.992000008E1,-6.359999657E0,-5.099999905E0
8.557161567E1,2.045999908E1,-6.119999886E0,-5.460000038E0
8.558161567E1,2.027999878E1,-6.719999790E0,-5.579999924E0
8.559161563E1,2.003999901E1,-6.960000038E0,-5.579999924E0
8.560161563E1,2.034000015E1,-6.899999619E0,-5.759999752E0
8.561161567E1,1.961999893E1,-6.899999619E0,-5.400000095E0
8.562161567E1,1.943999863E1,-6.599999905E0,-5.460000038E0
8.563161567E1,2.010000038E1,-6.779999733E0,-5.579999924E0
8.564161563E1,1.979999924E1,-6.899999619E0,-5.699999809E0
8.565161563E1,1.992000008E1,-7.259999752E0,-5.699999809E0
8.566161570E1,2.015999985E1,-7.199999809E0,-5.579999924E0
8.567161570E1,1.961999893E1,-7.259999752E0,-5.579999924E0
8.568161570E1,1.955999947E1,-7.319999695E0,-5.460000038E0
8.569161566E1,1.968000031E1,-7.619999886E0,-5.460000038E0
8.570161570E1,1.955999947E1,-7.739999771E0,-5.699999809E0
8.571161570E1,1.961999893E1,-7.500000000E0,-5.400000095E0
8.572161570E1,1.997999954E1,-7.319999695E0,-5.099999905E0
8.573161570E1,2.003999901E1,-6.839999676E0,-5.039999962E0
8.574161570E1,2.015999985E1,-6.839999676E0,-4.380000114E0
8.575161566E1,2.034000015E1,-6.839999676E0,-4.500000000E0
8.576161570E1,1.979999924E1,-6.719999790E0,-4.739999771E0
8.577161573E1,2.003999901E1,-6.539999962E0,-4.440000057E0
8.578161573E1,1.992000008E1,-6.539999962E0,-4.500000000E0
8.579161573E1,2.003999901E1,-6.719999790E0,-4.679999828E0
8.580161570E1,2.021999931E1,-7.199999809E0,-4.739999771E0
8.581161573E1,1.997999954E1,-7.319999695E0,-5.219999790E0
8.582161573E1,2.015999985E1,-7.259999752E0,-5.159999847E0
8.583161573E1,1.985999870E1,-7.199999809E0,-5.099999905E0
8.584161570E1,1.997999954E1,-6.960000038E0,-5.339999676E0
8.585161570E1,2.015999985E1,-6.899999619E0,-5.279999733E0
8.586161573E1,2.015999985E1,-7.079999924E0,-5.460000038E0
8.587161573E1,2.034000015E1,-6.899999619E0,-5.460000038E0
8.588161573E1,2.021999931E1,-7.079999924E0,-5.819999695E0
8.589161573E1,2.003999901E1,-7.199999809E0,-5.699999809E0
8.590161573E1,2.015999985E1,-7.259999752E0,-5.579999924E0
8.591161569E1,2.021999931E1,-7.139999866E0,-5.460000038E0
8.592161573E1,2.015999985E1,-7.199999809E0,-5.039999962E0
8.593161573E1,1.968000031E1,-7.319999695E0,-4.859999657E0
8.594161573E1,1.931999969E1,-7.139999866E0,-4.859999657E0
8.595161569E1,1.913999939E1,-7.379999638E0,-4.980000019E0
8.596161566E1,1.926000023E1,-6.960000038E0,-5.039999962E0
8.597161569E1,1.968000031E1,-6.779999733E0,-5.460000038E0
8.598161569E1,2.010000038E1,-7.019999981E0,-5.460000038E0
8.599161569E1,2.015999985E1,-7.139999866E0,-5.400000095E0
8.600161566E1,1.992000008E1,-7.739999771E0,-4.920000076E0
8.601161569E1,1.992000008E1,-7.559999943E0,-4.859999657E0
8.602161572E1,1.968000031E1,-7.440000057E0,-5.279999733E0
8.603161576E1,1.979999924E1,-7.199999809E0,-5.099999905E0
8.604161576E1,2.027999878E1,-6.719999790E0,-5.579999924E0
8.605161576E1,2.015999985E1,-6.719999790E0,-5.639999866E0
8.606161572E1,2.034000015E1,-6.599999905E0,-5.639999866E0
8.607161572E1,2.027999878E1,-6.719999790E0,-5.879999638E0
8.608161576E1,1.979999924E1,-6.839999676E0,-5.519999981E0
8.609161576E1,1.979999924E1,-6.839999676E0,-5.159999847E0
8.610161572E1,1.968000031E1,-6.719999790E0,-5.039999962E0
8.611161569E1,1.943999863E1,-7.079999924E0,-5.039999962E0
8.612161572E1,1.973999977E1,-7.139999866E0,-5.400000095E0
8.613161575E1,1.992000008E1,-7.259999752E0,-5.879999638E0
8.614161575E1,1.985999870E1,-7.259999752E0,-5.879999638E0
8.615161572E1,1.973999977E1,-6.960000038E0,-5.879999638E0
8.616161569E1,1.950000000E1,-6.839999676E0,-5.519999981E0
8.617161572E1,1.950000000E1,-6.839999676E0,-5.460000038E0
8.618161572E1,1.931999969E1,-6.960000038E0,-5.159999847E0
8.619161572E1,1.943999863E1,-6.779999733E0,-4.799999714E0
8.620161569E1,1.937999916E1,-7.019999981E0,-4.799999714E0
8.621161569E1,1.937999916E1,-7.019999981E0,-4.019999981E0
8.622161565E1,1.943999863E1,-6.899999619E0,-4.380000114E0
8.623161568E1,1.937999916E1,-7.139999866E0,-4.440000057E0
8.624161572E1,1.943999863E1,-7.019999981E0,-4.559999943E0
8.625161572E1,1.931999969E1,-6.899999619E0,-4.980000019E0
8.626161568E1,1.931999969E1,-7.139999866E0,-4.500000000E0
8.627161565E1,1.968000031E1,-7.079999924E0,-4.380000114E0
8.628161572E1,1.985999870E1,-7.319999695E0,-4.679999828E0
8.629161572E1,1.985999870E1,-7.619999886E0,-5.099999905E0
8.630161572E1,2.010000038E1,-7.379999638E0,-5.639999866E0
8.631161568E1,1.997999954E1,-7.739999771E0,-5.699999809E0
8.632161568E1,1.985999870E1,-7.559999943E0,-5.519999981E0
8.633161568E1,1.973999977E1,-7.619999886E0,-5.039999962E0
8.634161568E1,1.997999954E1,-7.739999771E0,-4.859999657E0
8.635161568E1,1.992000008E1,-7.019999981E0,-4.920000076E0
8.636161568E1,1.992000008E1,-7.019999981E0,-4.859999657E0
8.637161565E1,2.003999901E1,-6.899999619E0,-4.980000019E0
8.638161561E1,1.937999916E1,-7.199999809E0,-4.679999828E0
8.639161565E1,1.926000023E1,-7.379999638E0,-4.980000019E0
8.640161568E1,1.950000000E1,-7.259999752E0,-4.980000019E0
8.641161568E1,1.961999893E1,-7.379999638E0,-4.920000076E0
8.642161564E1,1.979999924E1,-7.079999924E0,-5.339999676E0
8.643161565E1,1.979999924E1,-7.079999924E0,-4.920000076E0
8.644161568E1,1.950000000E1,-6.779999733E0,-4.859999657E0
8.645161568E1,1.950000000E1,-6.899999619E0,-4.799999714E0
8.646161568E1,1.913999939E1,-6.899999619E0,-4.500000000E0
8.647161564E1,1.937999916E1,-6.899999619E0,-4.799999714E0
8.648161568E1,1.943999863E1,-7.019999981E0,-4.739999771E0
8.649161571E1,1.985999870E1,-6.960000038E0,-4.739999771E0
8.650161571E1,2.045999908E1,-6.960000038E0,-4.920000076E0
8.651161571E1,2.034000015E1,-7.319999695E0,-4.500000000E0
8.652161571E1,2.045999908E1,-7.739999771E0,-4.799999714E0
8.653161568E1,1.968000031E1,-7.919999599E0,-4.980000019E0
8.654161568E1,1.943999863E1,-8.340000153E0,-5.099999905E0
8.655161571E1,1.985999870E1,-8.279999733E0,-5.159999847E0
8.656161571E1,1.950000000E1,-7.859999657E0,-5.039999962E0
8.657161571E1,1.997999954E1,-7.319999695E0,-4.799999714E0
8.658161564E1,2.021999931E1,-7.139999866E0,-4.500000000E0
8.659161568E1,1.968000031E1,-7.139999866E0,-4.380000114E0
8.660161568E1,1.985999870E1,-7.199999809E0,-4.500000000E0
8.661161568E1,1.943999863E1,-7.440000057E0,-4.859999657E0
8.662161564E1,1.943999863E1,-7.199999809E0,-5.159999847E0
8.663161561E1,1.943999863E1,-6.960000038E0,-5.460000038E0
8.664161564E1,1.985999870E1,-7.199999809E0,-5.159999847E0
8.665161564E1,2.015999985E1,-7.500000000E0,-5.039999962E0
8.666161564E1,1.968000031E1,-7.559999943E0,-4.980000019E0
8.667161564E1,1.950000000E1,-7.679999828E0,-5.039999962E0
8.668161564E1,1.919999886E1,-7.799999714E0,-5.279999733E0
8.669161561E1,1.895999908E1,-7.679999828E0,-5.219999790E0
8.670161564E1,1.877999878E1,-7.739999771E0,-4.920000076E0
8.671161564E1,1.926000023E1,-7.859999657E0,-4.859999657E0
8.672161564E1,1.931999969E1,-7.379999638E0,-4.859999657E0
8.673161560E1,1.943999863E1,-7.079999924E0,-4.739999771E0
8.674161557E1,1.997999954E1,-7.079999924E0,-5.099999905E0
8.675161560E1,1.979999924E1,-7.619999886E0,-5.339999676E0
8.676161560E1,2.003999901E1,-7.559999943E0,-5.460000038E0
8.677161560E1,1.979999924E1,-7.739999771E0,-5.519999981E0
8.678161557E1,1.979999924E1,-7.559999943E0,-5.460000038E0
8.679161557E1,2.015999985E1,-7.079999924E0,-5.460000038E0
8.680161560E1,2.010000038E1,-7.019999981E0,-5.219999790E0
8.681161560E1,2.045999908E1,-6.719999790E0,-4.920000076E0
8.682161560E1,2.045999908E1,-7.139999866E0,-4.920000076E0
8.683161560E1,2.021999931E1,-6.839999676E0,-4.920000076E0
8.684161557E1,2.003999901E1,-6.960000038E0,-4.980000019E0
8.685161557E1,1.973999977E1,-7.139999866E0,-5.219999790E0
8.686161560E1,1.968000031E1,-6.839999676E0,-4.859999657E0
8.687161560E1,1.943999863E1,-7.019999981E0,-4.380000114E0
8.688161560E1,1.973999977E1,-6.899999619E0,-4.440000057E0
8.689161557E1,1.985999870E1,-6.839999676E0,-4.980000019E0
8.690161560E1,1.992000008E1,-6.659999847E0,-5.339999676E0
8.691161563E1,1.979999924E1,-6.359999657E0,-5.759999752E0
8.692161563E1,1.950000000E1,-6.659999847E0,-6.000000000E0
8.693161563E1,1.931999969E1,-6.539999962E0,-5.339999676E0
8.694161560E1,1.950000000E1,-6.960000038E0,-5.219999790E0
8.695161563E1,1.997999954E1,-7.500000000E0,-5.339999676E0
8.696161563E1,2.034000015E1,-7.319999695E0,-5.579999924E0
8.697161563E1,2.034000015E1,-8.039999962E0,-5.699999809E0
8.698161563E1,2.003999901E1,-7.440000057E0,-5.759999752E0
8.699161563E1,1.985999870E1,-7.019999981E0,-5.400000095E0
8.700161560E1,1.968000031E1,-7.019999981E0,-5.159999847E0
8.701161563E1,2.003999901E1,-6.659999847E0,-5.460000038E0
8.702161566E1,2.003999901E1,-6.960000038E0,-5.279999733E0
8.703161566E1,1.973999977E1,-7.079999924E0,-5.099999905E0
8.704161567E1,2.003999901E1,-6.899999619E0,-5.099999905E0
8.705161563E1,2.003999901E1,-6.899999619E0,-4.980000019E0
8.706161566E1,2.003999901E1,-6.960000038E0,-5.039999962E0
8.707161570E1,2.003999901E1,-7.139999866E0,-5.339999676E0
8.708161570E1,1.961999893E1,-7.679999828E0,-4.980000019E0
8.709161566E1,1.931999969E1,-7.559999943E0,-4.920000076E0
8.710161563E1,1.943999863E1,-7.139999866E0,-4.920000076E0
8.711161566E1,1.950000000E1,-6.960000038E0,-5.039999962E0
8.712161566E1,1.961999893E1,-6.599999905E0,-5.219999790E0
8.713161566E1,1.985999870E1,-6.480000019E0,-5.219999790E0
8.714161566E1,1.950000000E1,-6.420000076E0,-5.219999790E0
8.715161563E1,1.950000000E1,-6.299999714E0,-5.159999847E0
8.716161559E1,1.937999916E1,-6.179999828E0,-5.460000038E0
8.717161563E1,1.919999886E1,-6.539999962E0,-5.400000095E0
8.718161563E1,1.950000000E1,-7.079999924E0,-5.400000095E0
8.719161563E1,1.968000031E1,-7.079999924E0,-5.039999962E0
8.720161559E1,1.973999977E1,-7.500000000E0,-4.380000114E0
8.721161559E1,1.968000031E1,-6.719999790E0,-4.259999752E0
8.722161563E1,1.950000000E1,-6.480000019E0,-4.079999924E0
8.723161563E1,1.961999893E1,-6.899999619E0,-4.319999695E0
8.724161563E1,1.979999924E1,-7.079999924E0,-4.920000076E0
8.725161559E1,1.979999924E1,-7.379999638E0,-5.400000095E0
8.726161562E1,2.010000038E1,-7.440000057E0,-6.059999943E0
8.727161566E1,1.985999870E1,-7.139999866E0,-6.179999828E0
8.728161566E1,1.968000031E1,-6.719999790E0,-6.239999771E0
8.729161566E1,2.003999901E1,-7.199999809E0,-5.940000057E0
8.730161566E1,2.003999901E1,-6.960000038E0,-5.699999809E0
8.731161562E1,2.015999985E1,-7.199999809E0,-5.759999752E0
8.732161562E1,2.010000038E1,-7.199999809E0,-5.699999809E0
8.733161566E1,1.997999954E1,-7.199999809E0,-5.460000038E0
8.734161566E1,1.979999924E1,-7.559999943E0,-5.219999790E0
8.735161566E1,1.985999870E1,-7.500000000E0,-4.859999657E0
8.736161562E1,2.021999931E1,-7.859999657E0,-4.559999943E0
8.737161562E1,2.027999878E1,-7.500000000E0,-4.799999714E0
8.738161566E1,2.021999931E1,-7.559999943E0,-5.219999790E0
8.739161566E1,2.010000038E1,-7.679999828E0,-5.519999981E0
8.740161566E1,2.010000038E1,-7.019999981E0,-5.759999752E0
8.741161562E1,2.010000038E1,-6.839999676E0,-5.940000057E0
8.742161566E1,1.985999870E1,-6.480000019E0,-5.519999981E0
8.743161566E1,1.973999977E1,-6.480000019E0,-5.460000038E0
8.744161566E1,1.973999977E1,-6.659999847E0,-5.759999752E0
8.745161566E1,1.968000031E1,-7.079999924E0,-5.339999676E0
8.746161566E1,1.973999977E1,-7.139999866E0,-5.639999866E0
8.747161562E1,1.997999954E1,-6.899999619E0,-5.279999733E0
8.748161565E1,2.015999985E1,-6.960000038E0,-5.039999962E0
8.749161565E1,1.997999954E1,-6.960000038E0,-5.519999981E0
8.750161565E1,2.003999901E1,-6.779999733E0,-5.460000038E0
8.751161562E1,1.973999977E1,-6.659999847E0,-5.579999924E0
8.752161559E1,1.919999886E1,-6.719999790E0,-5.579999924E0
8.753161562E1,1.919999886E1,-6.539999962E0,-4.980000019E0
8.754161562E1,1.937999916E1,-6.539999962E0,-4.980000019E0
8.755161562E1,1.968000031E1,-6.599999905E0,-5.279999733E0
8.756161558E1,1.992000008E1,-7.019999981E0,-5.579999924E0
8.757161558E1,2.003999901E1,-7.079999924E0,-5.879999638E0
8.758161562E1,1.973999977E1,-7.259999752E0,-5.879999638E0
8.759161562E1,1.973999977E1,-7.319999695E0,-5.639999866E0
8.760161562E1,1.968000031E1,-7.079999924E0,-5.639999866E0
8.761161562E1,1.985999870E1,-7.319999695E0,-5.219999790E0
8.762161558E1,2.010000038E1,-7.500000000E0,-5.099999905E0
8.763161555E1,1.973999977E1,-7.980000019E0,-4.920000076E0
8.764161558E1,1.992000008E1,-7.679999828E0,-4.799999714E0
8.765161558E1,1.968000031E1,-7.559999943E0,-5.039999962E0
8.766161558E1,1.979999924E1,-7.739999771E0,-4.920000076E0
8.767161555E1,2.015999985E1,-7.679999828E0,-4.799999714E0
