Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),labelWalking,labelRunning,labelCycling,labelSitting,labelNoActivity,cluster
1970-01-01 00:00:04.000,-1.4960003643120003,3.8370265140080004,9.193785377495999,0.008494693632347209,-0.1948495191841041,0.014514158444169587,-2.84793698328,0.27429241177200014,0.17105751037127995,52.25509467,4.576774063,-0.4602844985,0.9551038742,312.95516969999994,3.0,18.79536057,-0.22319999596240003,-19.199999542399997,11.5463997264,999.5726725333333,,1,0,0,0,0,1
1970-01-01 00:00:04.250,-0.5751859053088709,2.9908740270806464,7.929567856193545,-0.19691241350736,0.20150917343447203,0.2887877670504,-2.0131989050800003,-0.25943831444279997,-1.198602600084,,,,,,,,-1.5503999757759999,-17.855999602399997,10.379999885359998,999.5770263499999,,1,0,0,0,0,1
1970-01-01 00:00:04.500,-0.8711712570255998,3.764355464943999,9.356193855199997,-0.42702779151880005,0.355456989533712,-0.042706810869358396,-1.832530760712,1.047787485072,-0.020181922924000038,,,,,,,,0.031199995843999986,-15.069599837999998,8.91599975596,999.5847167666666,,1,0,0,0,0,1
1970-01-01 00:00:04.750,-1.318038707304,1.3179046294832,9.426489799335997,0.10955135090996,-0.2718576343116798,-0.4705128436112002,-1.9929486942399999,-0.6635750007411998,-0.12631427759344016,,,,,,,,2.4023999499200004,-10.171199835960001,6.710399818439999,999.57568355,,1,0,0,0,0,1
1970-01-01 00:00:05.000,-1.999717479736,2.724857127208,9.025726490104006,0.08123163746369601,-0.22116070665328,-0.20914559809228642,-2.7665612746000003,0.372085313788,-0.48978101726240014,52.25510472,4.576787249,2.9705313,0.48622599240000003,318.9961243,6.0,19.61016846,2.7863999224000002,-12.2639997104,7.375199832919998,999.5769043,,1,0,0,0,0,1
1970-01-01 00:00:05.250,-1.4272942533600002,1.9740891518359998,9.778984523823997,0.17119987276265608,-0.06927028702708003,0.3376911950695776,-2.8135451507199996,-0.611141066552,0.447075920088,,,,,,,,-0.8735999806775999,-13.2095998,8.20079980848,999.5843506000001,,1,0,0,0,0,1
1970-01-01 00:00:05.500,-0.7585828757384,3.089035881016,8.042215835575997,-0.07936727755314082,0.14504078990410232,0.48725055384799987,-2.1566007614799996,0.3422592735132,-1.29003561026,,,,,,,,-2.61839994912,-14.493599700400003,9.11039970412,999.5769042666667,,1,0,0,0,0,1
1970-01-01 00:00:05.750,-0.044303659501919924,2.3947345112191982,10.205261177239997,-0.09687711732255998,-0.13844466550722392,-0.032703282340616084,-1.345926899872,0.0717507696776,0.7818115997908002,,,,,,,,-3.2759999037200007,-12.323999786000002,7.4975998306400005,999.5653076499999,,1,0,0,0,0,1
1970-01-01 00:00:06.000,-0.281356021812232,2.4968646893344,8.511551158911995,0.165037463000168,-0.028454713480839985,-0.34661960070944003,-1.7204700278799998,0.0327554225612,-0.8571875381199999,52.2551113,4.57680279,4.362444517,0.178872332,312.8382568,6.0,34.40245438,-3.8663998984799997,-12.712799758800001,7.773599796439998,999.5734049333333,,1,0,0,0,0,1
1970-01-01 00:00:06.250,-0.3673966816449841,3.7115664844719998,9.607362900040007,0.26377283385644823,-0.48490299981927987,-0.1394727527779839,-2.1557354642399997,0.4894154358175999,0.5150598907639999,,,,,,,,-4.7447998904399995,-16.888799667199997,10.115999680120002,999.57092285,,1,0,0,0,0,1
1970-01-01 00:00:06.500,0.22722625699219995,3.057833700184,8.169572147439997,-0.024101076990880002,0.14217216640417438,0.26164580190160014,-2.05223839272,-0.4052293682135999,-0.7020015334879999,,,,,,,,-7.821599864999999,-18.621599349999997,11.800799713600004,999.5763346333333,,1,0,0,0,0,1
1970-01-01 00:00:06.750,0.3604820160822238,3.8319123154000025,9.393716961104003,-0.03055181450787199,0.023610549979807133,0.081269512574984,-1.6569919395119996,0.684386625288,0.3106244278036,,,,,,,,-7.291199874879998,-16.912799682400003,10.550399703160002,999.58215335,,1,0,0,0,0,1
1970-01-01 00:00:07.000,0.5523113130476874,2.481943573016001,9.104718395255995,0.009770179419640066,0.05495527053788643,-0.2972763493022399,-1.314592371032,-0.560198593166,-0.01404209136319996,52.25512262,4.576805938,2.7325423310000003,0.10397790369999999,60.32852173,6.0,29.06514168,-6.861599884039999,-16.562399444000004,9.80399970992,999.5939941333332,,1,0,0,0,0,1
1970-01-01 00:00:07.250,-0.33908677477571214,3.747538084048002,8.344028549144001,0.0996602211456544,-0.032422894594256804,-0.10314337397892794,-1.9808453179599999,0.310508194054552,-0.7109351730479999,,,,,,,,-4.768799896200001,-18.5639994812,11.17679981188,999.6020508000001,,1,0,0,0,0,1
1970-01-01 00:00:07.500,-0.26913564327016015,3.506022789016,9.59675145708,0.03216205633220079,0.08065559315624006,0.15893247703408805,-1.9740665435600002,-0.08297838214279998,0.6504453277892002,,,,,,,,-5.332799854240001,-19.3751995868,11.6207997888,999.5984700666667,,1,0,0,0,0,1
1970-01-01 00:00:07.750,-0.26863763335016,3.5064824943520003,7.929186927791998,0.0031679470348960235,0.17822787707936003,0.22660168364472,-1.7175010157200004,-0.0016780471817199505,-1.1169322395440002,,,,,,,,-5.0615998554,-18.9143997956,11.553599737999997,999.59375,,1,0,0,0,0,1
1970-01-01 00:00:08.000,0.11973289396544001,4.0124214944880014,9.988933639512004,-0.11388360803751205,0.046613294586423215,0.20181032932940798,-1.3001806831239997,0.628159046186,0.8845217895319999,52.25513396,4.5767926160000005,3.729512031,0.0,0.0,8.0,20.08393478,-5.30159990304,-18.424799575599994,11.2991997916,999.5891926999999,,1,0,0,0,0,1
1970-01-01 00:00:08.250,0.17937906999946393,3.038966823559999,7.936025005328003,0.15282993394447997,-0.07461657894645594,-0.3601319388171999,-1.06054196354,-0.6263273143887998,-1.05393611908,,,,,,,,-4.941599836320001,-19.583999710800004,11.563199767320004,999.61169435,,1,0,0,0,0,1
1970-01-01 00:00:08.500,-0.6023229262863999,4.657132648448,9.166643944016005,0.06886772632937918,-0.18196759305548957,-0.1254228514953185,-1.8274766590000002,0.887550239532,0.18424962994799998,,,,,,,,-3.67919991492,-20.085599442,12.4055997468,999.6027832333333,,1,0,0,0,0,1
1970-01-01 00:00:08.750,-0.6243502508031199,3.2941007423360005,8.333263889320001,-0.012142779989248002,0.17157677530944007,0.12150354148835196,-1.8783281803999998,-0.5702795124160001,-0.5722943687112,,,,,,,,-4.3295998763600005,-21.151199569999996,13.226399727599997,999.5930176,,1,0,0,0,0,1
1970-01-01 00:00:09.000,-0.25469337593616787,3.898492326728003,8.502989284568004,-0.20908573538016012,-0.16718954153980797,0.18187168759152011,-1.5321330737599999,0.35359170908320003,-0.5798801231440003,52.25513278,4.576803009,6.29141956,0.0,0.0,8.0,15.72892857,-4.773599901200001,-19.017599715600003,12.115199700400002,999.5868326666667,,1,0,0,0,0,1
1970-01-01 00:00:09.250,0.8953438551026399,2.947390592594401,10.169845046480003,-0.029281216343145545,-0.06198388594879996,-0.125139409619185,-0.8005191803444,-0.14075215345399988,1.0426578903600001,,,,,,,,-7.53839986804,-16.343999634000006,10.9535997012,999.5908203000001,,1,0,0,0,0,1
1970-01-01 00:00:09.500,-0.13584157526624,3.256845838527999,7.623447635663999,0.07551882660801602,0.0365657827242224,-0.25873808407680016,-1.5599843930799997,-0.22660196304360006,-1.442073078136,,,,,,,,-5.692799854280001,-18.477599639199997,11.663999747599998,999.5928548,,1,0,0,0,0,1
1970-01-01 00:00:09.750,-0.5080268069491197,3.9752240543119988,9.877015670832002,-0.14269689887812806,0.107201352405904,0.076343494335576,-1.6684840774800003,0.7369651317972798,0.7003323745632001,,,,,,,,-4.190399856559999,-17.440799560400002,10.97999969452,999.5812988499999,,1,0,0,0,0,1
1970-01-01 00:00:10.000,-0.133025908998216,2.9008458919279994,8.224142421719998,0.11868012140167208,-0.009361508952943999,0.17082235811623253,-1.3840897846800002,-0.5538449955120001,-0.8603381729,52.25513461,4.576801248,6.778427304,0.0,0.0,8.0,11.95713806,-5.128799924799999,-18.3023996736,11.992799758400002,999.5768228999999,,1,0,0,0,0,1
1970-01-01 00:00:10.250,-0.6353256063495997,4.248458679208001,8.948190280936002,-0.14707069559056798,0.09036590499614401,0.12885347190024005,-1.67576453212,0.8833151436180002,-0.21484580989040006,,,,,,,,-4.70639984132,-17.6111994932,11.203199652800002,999.5832519500001,,1,0,0,0,0,1
