"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.404549843E0,-1.173194647E-1,6.217931747E0,8.971347809E0
5.504615456E0,-1.197137404E-2,4.936994553E0,1.083888245E1
5.604687237E0,-1.697540879E0,3.885908127E0,1.302724934E1
5.704755884E0,-5.458946824E-1,2.248224020E0,7.168458939E0
5.804817332E0,2.825244367E-1,3.107768774E0,6.850020409E0
5.904894746E0,-7.972934842E-1,4.450956821E0,9.253871918E0
6.004951031E0,-2.250618339E-1,5.221913338E0,9.986519814E0
6.105026045E0,1.292908430E0,5.363175392E0,1.367609787E1
6.205090425E0,3.232271075E-1,1.740637779E0,1.050847244E1
6.305156777E0,1.031932473E0,2.779752970E0,4.960937500E0
6.405218157E0,-1.393467903E0,4.139701366E0,7.561120033E0
6.505294372E0,-1.012778282E0,6.636929989E0,9.624984741E0
6.605360018E0,-6.273000240E-1,5.092622280E0,1.084845924E1
6.705425400E0,4.692778587E-1,3.122134447E0,1.410227871E1
6.805491718E0,-6.703969240E-1,1.771763325E0,7.690410614E0
6.905554963E0,4.405465722E-1,2.949746609E0,7.017619610E0
7.005623509E0,-1.845985889E0,3.711125851E0,8.688823700E0
7.105690459E0,-5.746259540E-2,5.109382629E0,1.027622795E1
7.205759738E0,-4.764606953E-1,4.515602112E0,1.388439941E1
7.305827757E0,5.937801600E-1,1.211503029E0,9.548367500E0
7.405898970E0,-3.112557232E-1,9.481328130E-1,4.434196949E0
7.505960552E0,-9.864411950E-1,3.586623669E0,7.752661705E0
7.606027165E0,2.202732861E-1,6.012023926E0,9.593858719E0
7.706093511E0,-3.735068738E-1,4.716721535E0,1.163138676E1
7.806159792E0,1.137280583E0,2.274561167E0,1.341512203E1
7.906227439E0,-1.460507631E0,1.098972082E0,7.817307472E0
8.006293490E0,-3.806896806E-1,2.516382933E0,6.012023926E0
8.106366371E0,-1.295302629E0,3.806896925E0,8.870788574E0
8.206426048E0,-5.794144869E-1,4.898686409E0,1.228023529E1
8.306504029E0,-3.375927508E-1,4.798126698E0,1.402326775E1
8.406560611E0,1.508393139E-1,1.972882390E0,9.591464996E0
8.506632092E0,1.245022863E-1,2.068653345E0,4.824463844E0
8.606697772E0,-1.072635174E0,3.407052994E0,6.790163517E0
8.706763190E0,-1.288119793E0,7.103813171E0,1.137519932E1
8.806835670E0,-6.249057055E-1,4.664047241E0,1.188278580E1
8.906901587E0,-2.274561077E-1,2.873129845E0,1.130337143E1
9.006971600E0,5.147690773E-1,2.621730804E0,6.541158676E0
9.107038684E0,-1.867534369E-1,3.050306082E0,7.723930359E0
9.207096595E0,-1.410227895E0,4.352791786E0,8.171659470E0
9.307168278E0,-6.057515144E-1,5.375146866E0,1.251726913E1
9.407234828E0,2.873129845E-1,4.695172787E0,1.177983189E1
9.507300776E0,-2.130904645E-1,2.851581335E0,1.150449085E1
9.607376755E0,-7.302538157E-1,1.896265626E0,5.906675816E0
9.707440236E0,-1.302485466E0,3.806896925E0,6.675238132E0
9.807503385E0,2.873129770E-2,6.584255695E0,9.251478195E0
9.907567736E0,-4.812492430E-1,5.073468208E0,1.072874546E1
1.000763708E1,-6.871568561E-1,2.581028223E0,1.104000092E1
1.010770596E1,-2.030344963E0,2.842004299E0,7.163670063E0
1.020776825E1,-4.908263385E-1,3.459727049E0,6.984099388E0
1.030783590E1,-5.004034638E-1,4.606584549E0,8.602629662E0
1.040790411E1,2.992843390E-1,5.245856285E0,9.785401344E0
1.050797352E1,1.012778282E0,4.826858044E0,1.260346222E1
1.060804467E1,-3.351984918E-2,2.552296877E0,9.862017632E0
1.070810619E1,2.418217510E-1,3.208328247E0,5.798933506E0
1.080817940E1,-1.225868702E0,4.561093330E0,8.004060745E0
1.090824398E1,6.967339516E-1,6.833260536E0,9.287391663E0
1.100830700E1,8.379961550E-2,5.367964268E0,1.083409309E1
1.110837854E1,4.884320498E-1,2.901860952E0,6.941002846E0
1.120844692E1,-3.328042030E-1,3.284945011E0,7.819701672E0
1.130851871E1,-8.379961550E-2,3.689577579E0,6.821289062E0
1.140857862E1,-7.182824612E-1,4.546727657E0,8.157294273E0
1.150866241E1,4.908263385E-1,6.134131908E0,1.084367085E1
1.160876536E1,2.576239586E0,5.597814560E0,1.268965626E1
1.170883647E1,1.508393139E-1,1.984853864E0,8.320104599E0
1.180890752E1,-1.252205729E0,2.559479713E0,6.950579643E0
1.190897590E1,-8.332076073E-1,4.314483166E0,7.388731956E0
1.200903488E1,8.379961550E-2,6.852414608E0,8.130957603E0
1.210911497E1,-4.980091453E-1,5.379935265E0,1.209827042E1
1.220917331E1,1.122914910E0,2.707924843E0,8.415876389E0
1.230923443E1,-6.584255695E-1,2.221887112E0,6.112583637E0
1.240931355E1,1.795706153E-1,3.361561775E0,6.955368519E0
1.250937766E1,-8.475732803E-1,4.259414673E0,8.980924606E0
1.260944515E1,6.775797606E-1,5.291347504E0,1.058508873E1
1.270950516E1,9.577099234E-2,4.101392746E0,1.404721069E1
1.280957247E1,7.685621977E-1,2.382303476E0,7.649707794E0
1.290964046E1,-4.525179267E-1,2.296109438E0,5.300924301E0
1.300970910E1,-8.739103079E-1,4.096604347E0,8.593051910E0
1.310977922E1,-7.925049663E-1,6.715940952E0,9.957788467E0
1.320984144E1,-5.099805593E-1,4.776578426E0,1.155955887E1
1.330990526E1,5.411061049E-1,2.549902678E0,5.921041489E0
1.340997521E1,1.867534369E-1,3.306493521E0,5.956955910E0
1.351005249E1,-5.315290093E-1,3.806896925E0,7.094236374E0
1.361010973E1,-1.249811411E0,5.200365067E0,9.917086601E0
1.371017732E1,-1.939362586E-1,5.588237286E0,9.557945251E0
1.381024983E1,1.166011810E0,4.031958580E0,1.171279240E1
1.391031091E1,8.260248303E-1,2.499622822E0,6.131737709E0
1.401038213E1,1.197137386E-1,3.624932051E0,7.666468143E0
1.411044468E1,-4.908263385E-1,4.831646442E0,7.697593689E0
1.421051153E1,2.178790122E-1,6.536370277E0,8.166871071E0
1.431059548E1,-8.164477348E-1,5.365570068E0,1.026904488E1
1.441064759E1,-5.315290093E-1,3.261002302E0,8.135746002E0
1.451071430E1,9.098244458E-2,3.500429869E0,7.328875065E0
1.461078109E1,-4.189980924E-1,3.083826065E0,6.620169640E0
1.471084760E1,-1.031932473E0,4.769395351E0,8.150111198E0
1.481091645E1,-3.040728867E-1,5.942590237E0,1.087479591E1
1.491098806E1,6.488484740E-1,5.020794392E0,1.119084072E1
1.501105521E1,-3.351984620E-1,2.348783493E0,1.046298122E1
1.511112216E1,8.379961550E-2,3.002420664E0,6.852414608E0
1.521118864E1,-3.328042030E-1,4.589824677E0,7.417463303E0
1.531125149E1,8.379961550E-2,6.629746914E0,9.040781975E0
1.541131717E1,-1.652049571E-1,5.363175392E0,1.086761379E1
1.551138408E1,-8.140534163E-2,2.777358770E0,8.581081390E0
1.561144997E1,-1.508393139E-1,2.820455790E0,5.676825523E0
1.571152362E1,-5.027977005E-2,3.225088120E0,7.467742920E0
1.581159190E1,-7.350423932E-1,4.484476566E0,9.064723969E0
1.591165855E1,3.663240373E-1,5.693585396E0,1.009186840E1
1.601171986E1,-3.615354896E-1,4.288146019E0,1.334329319E1
1.611179868E1,2.370332032E-1,1.769369125E0,8.382355690E0
1.621186629E1,1.103760719E0,2.956929445E0,6.763826370E0
1.631192584E1,-7.087053657E-1,4.412648678E0,7.577879906E0
1.641198852E1,-7.661679387E-1,6.419050694E0,8.834874153E0
1.651205233E1,1.460507661E-1,5.830059052E0,1.036960411E1
1.661212168E1,-3.543526828E-1,2.528354168E0,1.188278580E1
1.671219086E1,-8.882759809E-1,2.185972929E0,6.282577038E0
1.681226758E1,5.698373914E-1,3.409447432E0,6.493273258E0
1.691234206E1,-8.571503758E-1,4.415042877E0,8.593051910E0
1.701239830E1,6.201171875E-1,5.803721905E0,1.083648777E1
1.711245865E1,2.897072434E-1,4.846012115E0,1.321400261E1
1.721252643E1,1.340793967E-1,2.056682110E0,9.806949615E0
1.731259385E1,1.048692346E0,2.648067951E0,4.678412914E0
1.741266830E1,-9.385557175E-1,3.993650436E0,7.654496670E0
1.751273074E1,-1.482056141E0,5.990475655E0,9.893143654E0
1.761279962E1,1.465296149E0,6.244268894E0,9.761458397E0
1.771286881E1,1.268965602E0,4.060689926E0,1.236164093E1
1.781293719E1,-2.633702382E-2,2.442160368E0,5.159662247E0
1.791300037E1,-8.092648983E-1,2.815667152E0,8.008849144E0
1.801306201E1,-1.309668303E0,4.683201313E0,8.650514603E0
1.811313450E1,1.000806928E0,6.186806202E0,1.109028053E1
1.821319944E1,1.295302629E0,5.375146866E0,1.070240879E1
1.831327003E1,2.394274808E-2,2.387091875E0,1.060184860E1
1.841333064E1,1.482056141E0,2.382303476E0,4.984879971E0
1.851339223E1,-5.794144869E-1,4.137306690E0,8.116591454E0
1.861346525E1,-9.792584181E-1,5.772596359E0,8.722343445E0
1.871353820E1,-2.274561077E-1,6.306519985E0,9.761458397E0
1.881360368E1,-1.699935049E-1,4.005621910E0,1.251726913E1
1.891373721E1,-7.374366522E-1,2.379909277E0,6.586649895E0
1.901380336E1,7.518022656E-1,3.342407703E0,7.965752125E0
1.911386967E1,-1.082212210E0,3.914639235E0,7.532388687E0
1.921393709E1,1.556278616E-1,5.525986195E0,9.431048393E0
1.931400610E1,5.075862408E-1,5.573871613E0,1.284767818E1
1.941407045E1,1.237840056E0,3.148471355E0,1.073832226E1
1.951413300E1,2.633702159E-1,1.573038578E0,6.249057293E0
1.961420975E1,6.823683381E-1,4.467716694E0,8.197997093E0
1.971427206E1,-6.296942830E-1,5.389512539E0,7.896318436E0
1.981434038E1,-1.240234375E0,6.062304020E0,1.051804924E1
1.991441503E1,-1.000806928E0,4.391099930E0,1.209108734E1
2.001447411E1,4.237866402E-1,2.162030220E0,5.619362831E0
2.011456149E1,-2.944957912E-1,3.294522047E0,7.288172722E0
2.021461347E1,-1.355159521E0,4.276175022E0,8.691217422E0
2.031467495E1,-1.776551962E0,5.118959427E0,8.365595818E0
2.041474833E1,1.915419847E-1,5.925830364E0,1.066170597E1
2.051480754E1,1.637683988E0,4.537150860E0,1.564419174E1
2.061487589E1,-8.906702399E-1,9.194015265E-1,9.021627426E0
2.071495118E1,1.055875182E0,2.707924843E0,4.778972626E0
2.081501569E1,-1.415016413E0,4.831646442E0,7.733507633E0
2.091507914E1,-1.316851139E0,7.154093266E0,1.043424988E1
2.101514542E1,2.921015322E-1,5.370358467E0,1.135604572E1
2.111521197E1,8.978530765E-1,2.133298874E0,8.219545364E0
2.121528498E1,2.466102988E-1,2.806090117E0,7.613793850E0
2.131534756E1,2.921015322E-1,3.948159218E0,6.423839092E0
2.141541681E1,-1.379102230E0,4.836435318E0,7.309720993E0
2.151547682E1,-6.464541703E-2,5.813299179E0,1.085564232E1
2.161554771E1,-2.035133541E-1,5.710345268E0,1.223474407E1
2.171561723E1,-4.716721475E-1,2.097384691E0,7.836461544E0
2.181568171E1,6.344828010E-1,3.284945011E0,7.484503269E0
2.191574909E1,-1.321639657E0,4.072661400E0,7.132544518E0
2.201581694E1,-1.173194647E0,5.978504181E0,8.650514603E0
2.211588369E1,1.532335877E-1,5.846818924E0,1.117408085E1
2.221595060E1,-5.243461728E-1,2.602576733E0,1.242628670E1
2.231602462E1,-6.967339516E-1,2.846792698E0,6.711152077E0
2.241608474E1,-4.956148863E-1,3.361561775E0,6.814105988E0
2.251614668E1,-1.197137356E0,4.000833035E0,8.236305237E0
2.261621716E1,5.722316504E-1,4.592218876E0,1.001046276E1
2.271628611E1,4.764606953E-1,5.142902374E0,1.316611671E1
2.281635349E1,7.134938836E-1,2.178790092E0,9.301757812E0
2.291642890E1,4.980091453E-1,1.980065227E0,7.099024773E0
2.301649372E1,-6.751855016E-1,3.900273561E0,7.295355320E0
2.311655840E1,9.864411950E-1,6.737489223E0,9.498087883E0
2.321662188E1,-5.027977005E-2,4.278569221E0,1.067846584E1
2.331669526E1,-2.490045726E-1,2.042316437E0,1.062579155E1
2.341675607E1,-6.727912426E-1,1.898659945E0,6.952973843E0
2.351682685E1,-2.370332032E-1,2.928198099E0,6.780586243E0
2.361689466E1,-2.921015322E-1,4.601796150E0,8.528407097E0
2.371695941E1,-7.661679387E-2,4.936994553E0,1.024270725E1
2.381702452E1,-2.011190802E-1,3.656057596E0,1.330259037E1
2.391710281E1,2.346389294E-1,2.080624819E0,8.937828064E0
2.401715876E1,8.140534163E-1,3.074248791E0,5.193181992E0
2.411723334E1,-5.650488734E-1,4.726298332E0,7.819701672E0
2.421729395E1,-1.218685865E0,6.261028767E0,1.026665020E1
2.431735920E1,-2.106961906E-1,5.296135902E0,1.382933140E1
2.441743265E1,-5.051919818E-1,2.384697676E0,6.502850533E0
2.451749713E1,-5.913859010E-1,2.626519442E0,8.602629662E0
2.461756641E1,4.956148863E-1,3.809291124E0,6.768614769E0
2.471764126E1,6.153286099E-1,6.208354473E0,1.050847244E1
2.481770658E1,1.166011810E0,5.679219723E0,1.166730118E1
2.491776699E1,-2.394274771E-1,2.980872154E0,1.166490650E1
2.501783247E1,6.296942830E-1,1.642472506E0,5.990475655E0
2.511789855E1,-3.806896806E-1,3.948159218E0,7.158881664E0
2.521796361E1,-9.050358534E-1,4.972908974E0,9.050358772E0
2.531803625E1,-3.136500120E-1,5.334444046E0,1.062818623E1
2.541810127E1,9.433442950E-1,1.757397652E0,1.256036568E1
2.551816548E1,2.585816681E-1,1.649655342E0,5.262616158E0
2.561823100E1,2.466102988E-1,2.784541607E0,6.950579643E0
2.571830354E1,-1.436564922E-1,4.438985348E0,8.727131844E0
2.581837333E1,7.637736797E-1,4.599401951E0,1.158350182E1
2.591843757E1,-5.818088055E-1,2.169213057E0,1.474873257E1
2.601850672E1,8.379961550E-2,1.316851139E0,1.007750225E1
2.611857787E1,1.628106833E-1,3.081431627E0,5.351204395E0
2.621864098E1,-6.584255695E-1,4.268991947E0,6.826077461E0
2.631901887E1,-8.882759809E-1,5.655277252E0,1.072156239E1
2.641908982E1,-5.027977228E-1,4.529967785E0,1.205038548E1
2.651915564E1,-9.337671995E-1,1.879505754E0,7.618582249E0
2.661922145E1,5.985686928E-2,2.885101080E0,6.407079220E0
2.671929420E1,-4.429408312E-1,3.713520288E0,7.707170486E0
2.681935428E1,5.267404765E-2,5.023188591E0,1.081733322E1
2.691942983E1,4.118152559E-1,5.152479172E0,1.373356056E1
2.701949368E1,-1.247417212E0,1.601769805E0,9.677659035E0
2.711956796E1,9.888355136E-1,1.855562925E0,5.521197796E0
2.721962251E1,-2.825244367E-1,3.347196102E0,6.811711788E0
2.731969086E1,-1.048692346E0,6.043149471E0,9.699207306E0
2.741975594E1,1.855562925E0,6.165257454E0,1.109746361E1
2.751982055E1,-1.915419847E-1,2.214704275E0,9.933846474E0
2.761989780E1,-3.687183261E-1,2.166818619E0,7.252258301E0
2.771995865E1,3.256213665E-1,2.909043789E0,5.995264053E0
2.782002760E1,-1.355159521E0,4.249837875E0,8.473338127E0
2.792009234E1,6.225114465E-1,5.604997158E0,1.161941528E1
2.802016092E1,-5.698373914E-1,3.737462997E0,1.394425678E1
2.812022837E1,-6.201171875E-1,1.211503029E0,7.980117798E0
2.822029902E1,1.412622094E0,2.664827824E0,6.921848297E0
2.832036240E1,-1.077423692E-1,4.091815472E0,6.806923389E0
2.842042791E1,-1.807677507E0,5.669642925E0,1.143266201E1
2.852049613E1,-5.985686779E-1,4.800520897E0,1.219883060E1
2.862056168E1,-1.197137386E-1,1.520364523E0,7.400703430E0
2.872062936E1,6.823683381E-1,2.121327400E0,8.109408379E0
2.882069680E1,-4.716721475E-1,2.861158371E0,7.709564686E0
2.892076355E1,-5.506832153E-2,4.580247879E0,1.142547894E1
2.902083076E1,2.729473412E-1,4.474899769E0,1.192109394E1
2.912090174E1,-6.320885420E-1,2.140481710E0,1.131534290E1
2.922096553E1,9.792584181E-1,2.133298874E0,5.763019562E0
2.932103201E1,-6.392713785E-1,3.122134447E0,7.010436535E0
2.942109979E1,-8.954587579E-1,6.289760113E0,1.076705360E1
2.952116767E1,1.271359921E0,5.643305779E0,1.037918091E1
2.962123482E1,4.309694469E-2,2.897072554E0,1.315893459E1
2.972130767E1,-4.932205975E-1,1.917814136E0,6.976916790E0
2.982136782E1,6.943396926E-1,3.088614464E0,5.382329941E0
2.992143537E1,-1.019961119E0,4.075055599E0,8.334470749E0
3.002150508E1,1.592192769E0,5.600208759E0,1.070001411E1
3.012156956E1,8.379961550E-2,3.816473961E0,1.278303337E1
3.022163665E1,6.081457734E-1,1.932179809E0,8.243488312E0
3.032170676E1,1.264177084E0,2.657644987E0,6.715940952E0
3.042177144E1,3.375927508E-1,3.689577579E0,7.637736797E0
3.052184259E1,-1.479661822E0,5.298530102E0,1.142547894E1
3.062191154E1,-1.256994247E0,4.199557781E0,1.153801060E1
3.072198996E1,3.687183261E-1,1.817254543E0,8.365595818E0
3.082205191E1,-3.136500120E-1,1.568249941E0,8.408693314E0
3.092212118E1,5.818088055E-1,2.722290516E0,6.768614769E0
3.102218683E1,3.735068738E-1,4.513207912E0,9.332882881E0
3.112224498E1,2.992843628E0,5.411061287E0,9.816526413E0
3.122230783E1,-9.912297726E-1,2.145270348E0,1.074550533E1
3.132237564E1,-4.261809289E-1,1.608952641E0,6.074275017E0
3.142244569E1,1.197137404E-2,3.759011507E0,7.355212212E0
3.152250894E1,-1.747820675E-1,4.953754425E0,9.526819229E0
3.162258272E1,3.088614643E-1,5.597814560E0,1.098732662E1
3.172265007E1,1.324033976E0,1.640078187E0,1.098253822E1
3.182271932E1,-3.088614643E-1,1.628106833E0,5.482889175E0
3.192278103E1,9.337671846E-2,2.418217659E0,7.053533554E0
3.202285318E1,1.436564885E-2,4.024775982E0,1.002482891E1
3.212291760E1,1.592192769E0,4.070267200E0,1.015411949E1
3.222298015E1,-8.140534163E-1,1.410227895E0,1.401129627E1
3.232306163E1,1.180377483E0,1.881899953E0,5.992869854E0
3.242311242E1,-1.197137386E-1,3.237059593E0,8.451789856E0
3.252317560E1,-5.267404765E-2,4.235472202E0,7.738296032E0
3.262325192E1,-1.747820675E-1,6.258634567E0,9.325700760E0
3.272332161E1,-2.346389294E-1,5.087833881E0,1.213179016E1
3.282338189E1,-1.218685865E0,2.624125242E0,7.513234138E0
3.292344893E1,-6.895511150E-1,2.336812258E0,7.115784645E0
3.302351721E1,-2.609759569E-1,3.170019865E0,7.654496670E0
3.312358790E1,1.802888989E0,5.250644684E0,1.103521252E1
3.322366674E1,1.146857619E0,5.583448887E0,1.166730118E1
3.332371729E1,7.853221297E-1,3.533949614E0,1.149251938E1
3.342378920E1,6.512427330E-1,2.485257149E0,5.549929142E0
3.352404661E1,-7.182824612E-2,3.684788942E0,7.915472507E0
3.362411799E1,-5.051919818E-1,4.860377789E0,7.577879906E0
3.372418234E1,3.112557158E-2,4.893897533E0,1.128661156E1
3.382424992E1,-3.112557158E-2,2.916226625E0,1.313738632E1
3.392432317E1,9.672870040E-1,3.474092722E0,5.760625362E0
3.402438818E1,4.022381604E-1,3.174808502E0,6.771008968E0
3.412445260E1,7.206767201E-1,4.113364220E0,8.255459785E0
3.422452258E1,2.636096478E0,5.123748302E0,8.499675751E0
3.432458476E1,3.919427872E0,4.029564381E0,1.375510883E1
3.442465094E1,9.170072675E-1,2.767781734E0,7.676044941E0
3.452471666E1,6.440598965E-1,4.012804508E0,4.925023079E0
3.462478504E1,1.604164094E-1,4.793338299E0,7.601822376E0
3.472485215E1,-2.128510237E0,5.906675816E0,1.014214802E1
3.482492417E1,1.388679445E-1,6.883540154E0,1.596263027E1
3.492498788E1,-2.657645047E-1,3.507612705E0,7.185218811E0
3.502506503E1,1.678386688E0,3.079037428E0,8.183630943E0
3.512512191E1,1.474873304E0,2.123721838E0,5.214730740E0
3.522519292E1,2.171607256E0,4.915446281E0,8.655303001E0
3.532525600E1,2.264983892E0,6.028783798E0,1.044861507E1
3.542532625E1,1.908236980E0,3.945764780E0,1.191630554E1
3.552538394E1,2.825244367E-1,2.463708878E0,6.033572674E0
3.562545555E1,4.070267081E-2,3.859570980E0,7.666468143E0
3.572553037E1,-8.763045669E-1,4.872349262E0,8.334470749E0
3.582559598E1,5.387118459E-1,6.337645531E0,9.912297249E0
3.592566610E1,8.092648983E-1,3.905062199E0,1.502646828E1
3.602572862E1,-1.484450400E-1,2.492439985E0,7.190007210E0
3.612579846E1,9.768640995E-1,3.275367975E0,7.352818012E0
3.622586068E1,2.154847383E-1,3.512401104E0,7.285778046E0
3.632592676E1,1.944151163E0,5.722316742E0,1.111182976E1
3.642599400E1,3.684788942E0,8.083071709E0,1.293626690E1
3.652607455E1,5.267404765E-2,1.855562925E0,8.365595818E0
3.662612613E1,7.470137477E-1,2.209915638E0,6.213143349E0
3.672619448E1,4.357580245E-1,4.391099930E0,7.292961121E0
3.682626652E1,-9.002473354E-1,6.265817165E0,8.727131844E0
