"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.962837465E1,1.881899953E0,9.670475960E0,-3.256213665E-1
3.972844603E1,1.963305354E0,9.639349937E0,-1.795706153E-1
3.982850815E1,1.891477108E0,9.641744614E0,-2.537931204E-1
3.992858289E1,1.807677507E0,9.730332375E0,-1.484450400E-1
4.002864264E1,1.841197371E0,9.735121727E0,-1.125309169E-1
4.012871275E1,1.740637779E0,9.701601982E0,-8.619388938E-2
4.022878260E1,1.951334000E0,9.670475960E0,-1.699935049E-1
4.032884391E1,1.695146561E0,9.718361855E0,-1.029538140E-1
4.042891053E1,1.812466025E0,9.718361855E0,-8.858817071E-2
4.052897814E1,1.575432777E0,9.739910126E0,-1.197137386E-1
4.062904569E1,1.695146561E0,9.773429871E0,-2.346389294E-1
4.072911404E1,1.596981287E0,9.692024231E0,7.901106775E-2
4.082917932E1,1.436564922E0,9.742303848E0,9.098244458E-2
4.092924663E1,1.424593568E0,9.783006668E0,3.136500120E-1
4.102931381E1,1.276148438E0,9.794978142E0,2.561874092E-1
4.112938212E1,1.300091267E0,9.771035194E0,4.716721475E-1
4.122941952E1,1.280937076E0,9.797372818E0,3.328042030E-1
4.132948437E1,1.166011810E0,9.761458397E0,4.309694767E-1
4.142955074E1,1.043903828E0,9.838075638E0,2.921015322E-1
4.152961789E1,1.185166001E0,9.811738014E0,3.854782581E-1
4.162968544E1,1.098972082E0,9.845257759E0,2.035133541E-1
4.172975342E1,1.182771802E0,9.833286285E0,2.753416002E-1
4.182981977E1,1.134886265E0,9.802161217E0,2.250618339E-1
4.192988715E1,1.161223292E0,9.771035194E0,3.399870098E-1
4.202995316E1,1.278542757E0,9.847652435E0,1.436564922E-1
4.213002061E1,1.103760719E0,9.794978142E0,1.867534369E-1
4.223008469E1,1.240234375E0,9.773429871E0,2.226675600E-1
4.233015467E1,1.113337755E0,9.830892563E0,2.394274771E-1
4.243022195E1,1.170800328E0,9.826104164E0,3.256213665E-1
4.253028900E1,1.142069101E0,9.802161217E0,2.035133541E-1
4.263035711E1,1.113337755E0,9.794978142E0,2.178790122E-1
4.273042336E1,1.089395046E0,9.787795067E0,3.423812985E-1
4.283049191E1,1.077423692E0,9.823709488E0,1.843591630E-1
4.293055839E1,1.149251938E0,9.816526413E0,2.825244367E-1
4.303062460E1,1.024749637E0,9.821314812E0,3.304099143E-1
4.313069282E1,1.015172482E0,9.840469360E0,3.088614643E-1
4.323076060E1,1.077423692E0,9.830892563E0,2.705530524E-1
4.333082598E1,1.077423692E0,9.838075638E0,2.394274771E-1
4.343089362E1,1.094183564E0,9.785401344E0,2.250618339E-1
4.353096020E1,1.039115310E0,9.862017632E0,1.723877788E-1
4.363102722E1,1.082212210E0,9.809344292E0,2.106961906E-1
4.373109476E1,1.024749637E0,9.823709488E0,3.328042030E-1
4.383116488E1,1.063058019E0,9.857229233E0,1.005595401E-1
4.393122869E1,1.058269501E0,9.842864037E0,1.221080124E-1
4.403129577E1,1.053480864E0,9.811738014E0,2.537931204E-1
4.413136302E1,1.098972082E0,9.842864037E0,8.858817071E-2
4.423142736E1,1.072635174E0,9.830892563E0,3.351984918E-2
4.433149704E1,1.048692346E0,9.816526413E0,2.035133541E-1
4.443156513E1,1.065452337E0,9.871595383E0,-2.873129770E-2
4.453163777E1,1.192348838E0,9.826104164E0,-2.154847234E-2
4.463169869E1,1.043903828E0,9.847652435E0,3.208328187E-1
4.473176567E1,8.499675393E-1,9.826104164E0,6.823683381E-1
4.483183291E1,7.302538157E-1,9.706390381E0,1.225868702E0
4.493189992E1,1.053480864E0,9.847652435E0,8.379961848E-1
4.503196591E1,9.481328130E-1,9.771035194E0,8.379961848E-1
4.513203482E1,1.029538155E0,9.715967178E0,9.792584181E-1
4.523210120E1,9.002473354E-1,9.756669998E0,1.192348838E0
4.533216842E1,8.930644989E-1,9.723150253E0,1.484450340E0
4.543223633E1,8.810931444E-1,9.687235832E0,1.573038578E0
4.553230287E1,9.265843630E-1,9.715967178E0,1.527547359E0
4.563237138E1,8.930644989E-1,9.708784103E0,1.573038578E0
4.573243747E1,9.194015265E-1,9.708784103E0,1.541913033E0
4.583250452E1,9.984126091E-1,9.711178780E0,1.592192769E0
4.593257183E1,9.265843630E-1,9.703995705E0,1.637683988E0
4.603263814E1,9.505270720E-1,9.890748978E0,1.312062621E0
4.613270676E1,8.547561169E-1,9.596253395E0,1.738243461E0
4.623276764E1,9.194015265E-1,9.696812630E0,1.604164124E0
4.633283996E1,9.337671995E-1,9.790189743E0,1.460507631E0
4.643290737E1,9.840469360E-1,9.713572502E0,1.498816013E0
4.653297382E1,9.433442950E-1,9.668081284E0,1.678386688E0
4.663304083E1,9.648927450E-1,9.701601982E0,1.448536277E0
4.673310882E1,9.241901040E-1,9.826104164E0,1.122914910E0
4.683317490E1,9.241901040E-1,9.737515450E0,1.415016413E0
4.693324248E1,8.810931444E-1,9.687235832E0,1.436564922E0
4.703330946E1,8.260248303E-1,9.730332375E0,1.374313712E0
4.713337654E1,1.312062621E0,9.732727051E0,1.043903828E0
4.723344226E1,1.022355318E0,9.737515450E0,1.245022893E0
4.733351103E1,1.127703428E0,9.720755577E0,8.356019258E-1
4.743357772E1,7.877163887E-1,9.897932053E0,6.512427330E-1
4.753364483E1,9.241901040E-1,9.842864037E0,6.129343510E-1
4.763371278E1,8.499675393E-1,9.909903526E0,5.554717779E-1
4.773378006E1,8.379961848E-1,9.864412308E0,3.208328187E-1
4.783384741E1,8.906702399E-1,9.835680962E0,4.237866402E-1
4.793391442E1,1.036720991E0,9.821314812E0,4.836435020E-1
4.803398070E1,9.912297726E-1,9.811738014E0,6.320885420E-1
4.813405132E1,1.000806928E0,9.802161217E0,5.411061049E-1
4.823411173E1,1.036720991E0,9.818921089E0,5.027977228E-1
4.833418221E1,9.146129489E-1,9.845257759E0,6.201171875E-1
4.843424975E1,9.696813226E-1,9.828497887E0,5.243461728E-1
4.853450200E1,8.619389534E-1,9.893143654E0,4.357580245E-1
4.863456952E1,1.098972082E0,9.775823593E0,5.889915824E-1
4.873463593E1,1.089395046E0,9.804554939E0,4.692778587E-1
4.883470371E1,7.901107073E-1,9.931451797E0,1.963305324E-1
4.893477042E1,1.132491946E0,9.723150253E0,6.153286099E-1
4.903483814E1,1.101366401E0,9.768641472E0,6.440598965E-1
4.913490489E1,9.241901040E-1,9.797372818E0,4.860377908E-1
4.923497824E1,8.523618579E-1,9.811738014E0,2.968900800E-1
4.933503958E1,1.046298146E0,9.862017632E0,1.795706153E-1
4.943510630E1,7.901107073E-1,9.845257759E0,4.022381604E-1
4.953517354E1,8.834874034E-1,9.893143654E0,1.556278616E-1
4.963524056E1,7.948992252E-1,9.948211670E0,-1.915419847E-1
4.973530757E1,8.236305118E-1,9.902720451E0,-3.184385598E-1
4.983537495E1,1.065452337E0,9.684841156E0,-7.182824425E-3
4.993544226E1,9.648927450E-1,9.636956215E0,3.615354896E-1
5.003550904E1,1.070240855E0,9.596253395E0,3.782954216E-1
5.013557682E1,6.632141471E-1,9.818921089E0,-8.619388938E-2
5.023563937E1,1.012778282E0,9.957788467E0,1.436564922E-1
5.033571111E1,5.746259689E-1,9.854835510E0,-1.963305324E-1
5.043577819E1,6.464542150E-1,1.000088596E1,-3.399870098E-1
5.053584457E1,5.219519138E-1,9.749486923E0,1.987248063E-1
5.063591192E1,9.050358534E-1,9.857229233E0,1.197137404E-2
5.073597970E1,7.853221297E-1,9.823709488E0,3.351984918E-2
5.083604565E1,6.488484740E-1,1.000806904E1,-4.597007632E-1
5.093611306E1,1.185166001E0,9.653716087E0,-7.422251999E-2
5.103618035E1,5.578660369E-1,9.929058075E0,3.591412306E-2
5.113624876E1,7.015225291E-1,9.833286285E0,-3.351984918E-2
5.123631724E1,9.337671995E-1,9.840469360E0,9.337671846E-2
5.133638238E1,7.470137477E-1,9.869200706E0,-8.858817071E-2
5.143644893E1,8.356019258E-1,9.787795067E0,-4.549122229E-2
5.153651991E1,6.632141471E-1,9.852440834E0,4.788549617E-3
5.163658283E1,7.158881426E-1,9.878777504E0,-5.746259540E-2
5.173664997E1,8.284190893E-1,9.926663399E0,-1.771763414E-1
5.183671745E1,8.164477348E-1,9.809344292E0,-1.005595401E-1
5.193678463E1,7.925049663E-1,9.840469360E0,-9.337671846E-2
5.203685128E1,7.110996246E-1,9.835680962E0,-8.858817071E-2
5.213691839E1,8.092648983E-1,9.806949615E0,-1.580221355E-1
5.223698174E1,9.864411950E-1,9.802161217E0,-3.974496126E-1
5.233705372E1,8.308133483E-1,9.941028595E0,-2.346389294E-1
5.243711990E1,7.877163887E-1,9.883566856E0,-1.867534369E-1
5.253718688E1,8.427847624E-1,9.804554939E0,-2.011190802E-1
5.263725486E1,7.518022656E-1,9.833286285E0,-3.136500120E-1
5.273732134E1,9.026415944E-1,9.814132690E0,-9.337671846E-2
5.283738848E1,8.523618579E-1,9.852440834E0,-6.943397224E-2
5.293745520E1,7.470137477E-1,9.830892563E0,-3.160442710E-1
5.303752268E1,7.302538157E-1,9.828497887E0,-4.166038036E-1
5.313758972E1,1.010383964E0,9.826104164E0,-2.466102988E-1
5.323765774E1,8.451790214E-1,9.811738014E0,-7.901106775E-2
5.333772948E1,8.786988258E-1,9.830892563E0,-2.298503816E-1
5.343779263E1,8.667274714E-1,9.917086601E0,-3.016786277E-1
5.353785835E1,7.422251701E-1,9.778218269E0,-7.661679387E-2
5.363792496E1,9.289786220E-1,9.833286285E0,-1.795706153E-1
5.373799327E1,6.799740195E-1,9.816526413E0,2.394274808E-3
5.383805978E1,8.739103079E-1,9.802161217E0,-1.149251908E-1
5.393812626E1,8.475732803E-1,9.804554939E0,-1.125309169E-1
5.403819968E1,7.972934842E-1,9.823709488E0,-1.221080124E-1
5.413826059E1,7.278595567E-1,9.869200706E0,-3.471698463E-1
5.423832461E1,8.020820618E-1,9.847652435E0,-2.681587934E-1
5.433839576E1,7.901107073E-1,9.790189743E0,-1.723877788E-1
5.443846187E1,8.068706393E-1,9.833286285E0,-1.939362586E-1
5.453852951E1,8.475732803E-1,9.850046158E0,-2.609759569E-1
5.463859639E1,7.589851022E-1,9.862017632E0,-2.418217510E-1
5.473866441E1,8.356019258E-1,9.811738014E0,-1.867534369E-1
5.483873049E1,8.427847624E-1,9.833286285E0,-4.309694469E-2
5.493879777E1,8.212362528E-1,9.828497887E0,-1.364736706E-1
5.503886501E1,7.757450342E-1,9.850046158E0,-2.130904645E-1
5.513893716E1,7.805336118E-1,9.878777504E0,-2.083019018E-1
5.523899668E1,7.805336118E-1,9.826104164E0,-2.322446555E-1
5.533906606E1,8.739103079E-1,9.816526413E0,-1.508393139E-1
5.543913451E1,7.901107073E-1,9.847652435E0,-2.011190802E-1
5.553920099E1,8.308133483E-1,9.835680962E0,-2.561874092E-1
5.563926784E1,7.446194887E-1,9.842864037E0,-2.059076279E-1
5.573933545E1,8.691217303E-1,9.830892563E0,-1.891477108E-1
5.583940310E1,8.739103079E-1,9.806949615E0,-1.747820675E-1
5.593946954E1,6.991282701E-1,9.799766541E0,-1.029538140E-1
5.603964924E1,7.733507752E-1,9.885960579E0,-3.136500120E-1
5.613971676E1,9.816526771E-1,9.814132690E0,-3.399870098E-1
5.623978670E1,8.523618579E-1,9.818921089E0,-2.825244367E-1
5.633985082E1,8.356019258E-1,9.888355255E0,-3.064671755E-1
5.643991850E1,7.661679387E-1,9.818921089E0,-2.729473412E-1
5.653998494E1,7.613793612E-1,9.823709488E0,-3.591412306E-1
5.664005656E1,9.481328130E-1,9.823709488E0,-4.142095447E-1
5.674011924E1,9.098244309E-1,9.845257759E0,-3.782954216E-1
5.684018582E1,9.074301720E-1,9.799766541E0,-3.375927508E-1
5.694025350E1,7.996878028E-1,9.907508850E0,-3.759011328E-1
5.704032088E1,7.182824612E-1,9.854835510E0,-3.830839694E-2
5.714038763E1,8.332076073E-1,9.802161217E0,-1.795706153E-1
5.724045268E1,8.451790214E-1,9.850046158E0,-2.466102988E-1
5.734052156E1,9.074301720E-1,9.847652435E0,-1.891477108E-1
5.744058924E1,8.236305118E-1,9.826104164E0,-9.577099234E-2
5.754065605E1,8.475732803E-1,9.838075638E0,-2.322446555E-1
5.764072203E1,7.661679387E-1,9.859623909E0,-2.729473412E-1
5.774079037E1,8.882759809E-1,9.804554939E0,-1.867534369E-1
5.784085829E1,8.523618579E-1,9.859623909E0,-1.436564922E-1
5.794092464E1,8.499675393E-1,9.850046158E0,-1.292908341E-1
5.804099235E1,7.541965842E-1,9.821314812E0,-1.867534369E-1
5.814106276E1,8.810931444E-1,9.850046158E0,-2.202732861E-1
5.824112591E1,8.379961848E-1,9.847652435E0,-2.442160249E-1
5.834119302E1,7.422251701E-1,9.823709488E0,-1.292908341E-1
5.844125967E1,8.930644989E-1,9.866806030E0,-2.154847383E-1
5.854132878E1,7.996878028E-1,9.809344292E0,-1.987248063E-1
5.864139313E1,9.337671995E-1,9.778218269E0,-8.619388938E-2
5.874146094E1,9.577099085E-1,9.878777504E0,-2.992843390E-1
5.884152879E1,7.541965842E-1,9.840469360E0,-2.753416002E-1
5.894159580E1,7.709565163E-1,9.850046158E0,-2.561874092E-1
5.904166918E1,8.164477348E-1,9.821314812E0,-1.795706153E-1
5.914173006E1,9.265843630E-1,9.842864037E0,-1.292908341E-1
5.924179778E1,8.020820618E-1,9.826104164E0,-9.337671846E-2
5.934187192E1,8.164477348E-1,9.826104164E0,-1.675992459E-2
5.944193180E1,8.332076073E-1,9.826104164E0,-1.723877788E-1
5.954199848E1,8.308133483E-1,9.864412308E0,-3.184385598E-1
5.964207580E1,8.044763207E-1,9.823709488E0,-2.609759569E-1
5.974213421E1,8.260248303E-1,9.842864037E0,-2.370332032E-1
5.984219963E1,7.948992252E-1,9.842864037E0,-2.298503816E-1
5.994226787E1,8.403904438E-1,9.806949615E0,-4.046324492E-1
6.004233422E1,7.853221297E-1,9.850046158E0,-2.729473412E-1
6.014240153E1,8.930644989E-1,9.845257759E0,-2.083019018E-1
6.024246821E1,8.451790214E-1,9.835680962E0,-2.442160249E-1
6.034253536E1,7.877163887E-1,9.838075638E0,-2.130904645E-1
6.044260207E1,8.284190893E-1,9.845257759E0,-1.795706153E-1
6.054267015E1,8.356019258E-1,9.838075638E0,-8.858817071E-2
6.064274126E1,8.356019258E-1,9.792584419E0,-1.963305324E-1
6.074280338E1,9.194015265E-1,9.847652435E0,-2.753416002E-1
6.084287119E1,8.116591573E-1,9.914691925E0,-3.495641351E-1
6.094293957E1,7.063110471E-1,9.768641472E0,-8.858817071E-2
6.104300585E1,8.667274714E-1,9.809344292E0,-1.843591630E-1
6.114307213E1,8.116591573E-1,9.828497887E0,-1.221080124E-1
6.124314051E1,9.241901040E-1,9.823709488E0,-8.858817071E-2
6.134320646E1,8.810931444E-1,9.792584419E0,-1.197137404E-2
6.144327357E1,7.518022656E-1,9.826104164E0,-1.699935049E-1
6.154334165E1,7.805336118E-1,9.878777504E0,-1.963305324E-1
6.164340700E1,7.901107073E-1,9.842864037E0,-2.274561077E-1
6.174347474E1,8.260248303E-1,9.828497887E0,-1.197137386E-1
6.184354343E1,8.379961848E-1,9.842864037E0,-5.506832153E-2
6.194360934E1,8.451790214E-1,9.847652435E0,-1.292908341E-1
6.204367662E1,7.350423932E-1,9.873989105E0,-2.561874092E-1
6.214374380E1,7.925049663E-1,9.871595383E0,-2.418217510E-1
6.224381258E1,7.541965842E-1,9.809344292E0,-8.858817071E-2
6.234387849E1,8.260248303E-1,9.845257759E0,-2.705530524E-1
6.244394484E1,7.829278708E-1,9.850046158E0,-2.681587934E-1
6.254401202E1,8.140534163E-1,9.821314812E0,-2.633702159E-1
6.264407883E1,8.739103079E-1,9.799766541E0,-8.858817071E-2
6.274414601E1,7.661679387E-1,9.845257759E0,-2.322446555E-1
6.284421453E1,7.853221297E-1,9.823709488E0,-9.577099234E-2
6.294428034E1,8.260248303E-1,9.833286285E0,-1.867534369E-1
6.304434785E1,7.661679387E-1,9.847652435E0,-2.130904645E-1
6.314441470E1,8.116591573E-1,9.842864037E0,-1.532335877E-1
6.324448178E1,8.140534163E-1,9.864412308E0,-2.178790122E-1
6.334466411E1,7.446194887E-1,9.811738014E0,-2.873129770E-2
6.344473215E1,8.906702399E-1,9.830892563E0,-2.394274808E-3
6.354479850E1,8.140534163E-1,9.838075638E0,-1.699935049E-1
6.364487001E1,8.715160489E-1,9.833286285E0,-2.513988614E-1
6.374493243E1,8.499675393E-1,9.811738014E0,-8.379961550E-2
6.384500011E1,8.451790214E-1,9.862017632E0,-1.149251908E-1
6.394506709E1,8.571503758E-1,9.888355255E0,-3.088614643E-1
6.404513450E1,7.733507752E-1,9.893143654E0,-4.285751879E-1
6.414520188E1,8.475732803E-1,9.730332375E0,-4.788549617E-3
6.424526846E1,8.930644989E-1,9.823709488E0,-1.795706153E-1
6.434533565E1,8.044763207E-1,9.833286285E0,-2.394274771E-1
6.444540240E1,8.068706393E-1,9.845257759E0,-2.059076279E-1
6.454546991E1,8.451790214E-1,9.845257759E0,-2.681587934E-1
6.464553666E1,7.589851022E-1,9.847652435E0,-1.340793967E-1
6.474560347E1,8.068706393E-1,9.821314812E0,-9.098244458E-2
6.484567128E1,8.475732803E-1,9.840469360E0,-5.027977005E-2
6.494573856E1,9.768640995E-1,9.809344292E0,-8.379961550E-2
6.504580524E1,7.470137477E-1,9.840469360E0,-3.471698463E-1
6.514587272E1,9.816526771E-1,9.850046158E0,-2.992843390E-1
6.524593967E1,8.715160489E-1,9.797372818E0,-9.337671846E-2
6.534600672E1,9.098244309E-1,9.780612946E0,-8.858817071E-2
6.544607397E1,8.020820618E-1,9.897932053E0,-3.232271075E-1
6.554614118E1,7.637736797E-1,9.838075638E0,-3.328042030E-1
6.564620789E1,7.805336118E-1,9.845257759E0,-2.561874092E-1
6.574627537E1,7.853221297E-1,9.833286285E0,-1.436564922E-1
6.584634325E1,8.068706393E-1,9.826104164E0,-3.447755575E-1
6.594640940E1,6.967339516E-1,9.864412308E0,-4.070267081E-1
6.604647671E1,8.092648983E-1,9.821314812E0,-1.819648892E-1
6.614654389E1,7.901107073E-1,9.857229233E0,-2.657645047E-1
6.624661054E1,8.786988258E-1,9.845257759E0,-3.471698463E-1
6.634667805E1,8.547561169E-1,9.828497887E0,-1.340793967E-1
6.644674546E1,6.847625971E-1,9.847652435E0,-3.280156553E-1
6.654681238E1,7.661679387E-1,9.830892563E0,-2.873129845E-1
6.664688019E1,8.595446348E-1,9.866806030E0,-3.351984620E-1
6.674694691E1,8.140534163E-1,9.842864037E0,-2.322446555E-1
6.684701409E1,7.757450342E-1,9.871595383E0,-2.633702159E-1
6.694708057E1,7.685621977E-1,9.881172180E0,-2.202732861E-1
6.704714895E1,8.068706393E-1,9.838075638E0,-2.011190802E-1
6.714721480E1,8.475732803E-1,9.828497887E0,-2.322446555E-1
6.724728188E1,8.044763207E-1,9.811738014E0,-2.609759569E-1
6.734734933E1,7.565908432E-1,9.842864037E0,-2.729473412E-1
6.744741644E1,8.284190893E-1,9.852440834E0,-2.729473412E-1
6.754748342E1,8.020820618E-1,9.804554939E0,-2.609759569E-1
6.764754983E1,7.733507752E-1,9.809344292E0,-1.915419847E-1
6.774761681E1,8.164477348E-1,9.833286285E0,-2.705530524E-1
6.784768733E1,8.403904438E-1,9.854835510E0,-2.298503816E-1
6.794775334E1,7.685621977E-1,9.840469360E0,-2.992843390E-1
6.804781972E1,7.709565163E-1,9.852440834E0,-2.322446555E-1
6.814788670E1,8.379961848E-1,9.862017632E0,-2.106961906E-1
6.824795335E1,7.829278708E-1,9.802161217E0,-1.747820675E-1
6.834801990E1,7.925049663E-1,9.840469360E0,-3.160442710E-1
6.844809515E1,7.925049663E-1,9.826104164E0,-2.729473412E-1
6.854815543E1,7.972934842E-1,9.804554939E0,-1.675992310E-1
6.864822401E1,8.116591573E-1,9.816526413E0,-2.346389294E-1
6.874828962E1,7.446194887E-1,9.845257759E0,-3.543526828E-1
6.884836134E1,7.781392932E-1,9.857229233E0,-2.346389294E-1
6.894842325E1,7.637736797E-1,9.818921089E0,-3.351984620E-1
6.904849076E1,8.068706393E-1,9.818921089E0,-3.184385598E-1
6.914855767E1,8.284190893E-1,9.818921089E0,-3.280156553E-1
6.924862586E1,7.589851022E-1,9.833286285E0,-3.256213665E-1
6.934869141E1,7.901107073E-1,9.850046158E0,-2.921015322E-1
6.944875872E1,7.925049663E-1,9.869200706E0,-2.274561077E-1
6.954882600E1,7.996878028E-1,9.835680962E0,-2.490045726E-1
6.964889272E1,7.565908432E-1,9.828497887E0,-2.944957912E-1
6.974896020E1,8.403904438E-1,9.818921089E0,-3.064671755E-1
6.984902714E1,8.475732803E-1,9.806949615E0,-2.513988614E-1
6.994909496E1,8.044763207E-1,9.821314812E0,-2.537931204E-1
7.004916150E1,8.092648983E-1,9.797372818E0,-2.681587934E-1
7.014923318E1,8.116591573E-1,9.823709488E0,-2.633702159E-1
7.024929549E1,8.308133483E-1,9.845257759E0,-3.016786277E-1
7.034936431E1,7.613793612E-1,9.802161217E0,-1.843591630E-1
7.044944109E1,8.116591573E-1,9.830892563E0,-1.963305324E-1
7.054949684E1,8.475732803E-1,9.857229233E0,-2.825244367E-1
7.064956692E1,8.044763207E-1,9.835680962E0,-2.729473412E-1
7.074968485E1,7.877163887E-1,9.852440834E0,-2.106961906E-1
7.084975336E1,8.044763207E-1,9.859623909E0,-2.130904645E-1
7.094982048E1,8.356019258E-1,9.804554939E0,-1.891477108E-1
7.104988772E1,8.643332124E-1,9.869200706E0,-3.064671755E-1
7.114995414E1,8.092648983E-1,9.835680962E0,-1.939362586E-1
7.125002115E1,8.092648983E-1,9.826104164E0,-2.059076279E-1
7.135008886E1,8.188419938E-1,9.840469360E0,-2.513988614E-1
7.145015518E1,7.350423932E-1,9.866806030E0,-2.298503816E-1
7.155022482E1,8.475732803E-1,9.809344292E0,-2.202732861E-1
7.165029707E1,9.050358534E-1,9.854835510E0,-3.136500120E-1
7.175036425E1,9.265843630E-1,9.797372818E0,-2.537931204E-1
7.185042317E1,6.153286099E-1,9.835680962E0,-2.513988614E-1
7.195049131E1,8.212362528E-1,9.842864037E0,-3.687183261E-1
7.205055756E1,8.499675393E-1,9.821314812E0,-2.777358890E-1
7.215062724E1,8.020820618E-1,9.850046158E0,-3.304099143E-1
7.225069245E1,7.805336118E-1,9.840469360E0,-2.849186957E-1
7.235075980E1,7.853221297E-1,9.823709488E0,-2.921015322E-1
7.245082728E1,8.356019258E-1,9.857229233E0,-3.519583941E-1
7.255089389E1,8.068706393E-1,9.838075638E0,-3.064671755E-1
7.265096684E1,8.164477348E-1,9.857229233E0,-1.436564922E-1
7.275102839E1,7.565908432E-1,9.842864037E0,-3.208328187E-1
7.285109490E1,8.547561169E-1,9.866806030E0,-3.256213665E-1
7.295116225E1,8.212362528E-1,9.809344292E0,-2.011190802E-1
7.305122966E1,7.613793612E-1,9.845257759E0,-2.968900800E-1
7.315130368E1,8.092648983E-1,9.833286285E0,-2.729473412E-1
7.325136379E1,7.853221297E-1,9.854835510E0,-2.346389294E-1
7.335143070E1,8.068706393E-1,9.823709488E0,-2.681587934E-1
7.345149805E1,8.332076073E-1,9.818921089E0,-2.657645047E-1
7.355156996E1,7.422251701E-1,9.857229233E0,-2.921015322E-1
7.365163134E1,8.116591573E-1,9.816526413E0,-2.657645047E-1
7.375169929E1,8.643332124E-1,9.847652435E0,-2.753416002E-1
7.385176660E1,8.164477348E-1,9.847652435E0,-3.016786277E-1
7.395183358E1,7.494080067E-1,9.823709488E0,-2.322446555E-1
7.405190073E1,8.116591573E-1,9.838075638E0,-2.777358890E-1
7.415196787E1,8.284190893E-1,9.823709488E0,-2.561874092E-1
7.425204042E1,8.236305118E-1,9.838075638E0,-2.968900800E-1
7.435210194E1,7.972934842E-1,9.847652435E0,-3.256213665E-1
7.445216892E1,8.930644989E-1,9.833286285E0,-3.806896806E-1
7.455223543E1,7.972934842E-1,9.814132690E0,-2.394274771E-1
7.465230321E1,7.901107073E-1,9.826104164E0,-2.657645047E-1
7.475237050E1,8.356019258E-1,9.869200706E0,-3.950553536E-1
7.485243734E1,7.805336118E-1,9.857229233E0,-2.753416002E-1
7.495250453E1,7.948992252E-1,9.852440834E0,-2.921015322E-1
7.505257527E1,7.901107073E-1,9.854835510E0,-3.543526828E-1
7.515264352E1,8.475732803E-1,9.818921089E0,-3.232271075E-1
7.525270933E1,8.212362528E-1,9.799766541E0,-3.423812985E-1
7.535277278E1,8.140534163E-1,9.842864037E0,-3.447755575E-1
7.545284206E1,8.356019258E-1,9.826104164E0,-3.328042030E-1
7.555290717E1,7.877163887E-1,9.821314812E0,-2.657645047E-1
7.565297828E1,7.996878028E-1,9.833286285E0,-2.992843390E-1
7.575304743E1,8.643332124E-1,9.857229233E0,-3.782954216E-1
7.585311018E1,8.308133483E-1,9.838075638E0,-3.160442710E-1
7.595317682E1,8.188419938E-1,9.838075638E0,-2.657645047E-1
7.605324287E1,8.595446348E-1,9.830892563E0,-3.471698463E-1
7.615331065E1,8.356019258E-1,9.826104164E0,-3.519583941E-1
7.625337703E1,7.565908432E-1,9.830892563E0,-2.178790122E-1
7.635344535E1,8.643332124E-1,9.830892563E0,-3.112557232E-1
7.645351650E1,8.667274714E-1,9.845257759E0,-2.537931204E-1
7.655357788E1,7.925049663E-1,9.835680962E0,-2.537931204E-1
7.665364563E1,8.451790214E-1,9.852440834E0,-2.825244367E-1
7.675371227E1,8.715160489E-1,9.840469360E0,-2.921015322E-1
7.685378055E1,8.475732803E-1,9.835680962E0,-2.753416002E-1
7.695384663E1,8.499675393E-1,9.828497887E0,-2.609759569E-1
7.705391548E1,8.308133483E-1,9.838075638E0,-2.801301479E-1
7.715398352E1,8.356019258E-1,9.828497887E0,-2.418217510E-1
7.725404844E1,8.116591573E-1,9.852440834E0,-2.418217510E-1
7.735411665E1,7.757450342E-1,9.828497887E0,-2.561874092E-1
7.745418333E1,8.667274714E-1,9.842864037E0,-3.567469418E-1
7.755424951E1,8.523618579E-1,9.838075638E0,-3.759011328E-1
7.765431619E1,7.948992252E-1,9.842864037E0,-3.567469418E-1
7.775438924E1,8.284190893E-1,9.840469360E0,-2.992843390E-1
7.785445112E1,8.834874034E-1,9.816526413E0,-4.070267081E-1
7.795451807E1,7.733507752E-1,9.840469360E0,-3.543526828E-1
7.805458531E1,8.140534163E-1,9.816526413E0,-2.705530524E-1
7.815476147E1,8.308133483E-1,9.830892563E0,-2.992843390E-1
7.825482905E1,8.212362528E-1,9.840469360E0,-2.992843390E-1
7.835489586E1,8.643332124E-1,9.823709488E0,-2.274561077E-1
7.845496294E1,8.810931444E-1,9.809344292E0,-2.561874092E-1
7.855502942E1,8.188419938E-1,9.847652435E0,-2.897072434E-1
7.865509953E1,9.122186899E-1,9.818921089E0,-2.753416002E-1
7.875516381E1,8.379961848E-1,9.852440834E0,-3.160442710E-1
7.885523123E1,8.164477348E-1,9.859623909E0,-2.777358890E-1
7.895529851E1,8.356019258E-1,9.811738014E0,-2.466102988E-1
7.905536636E1,8.116591573E-1,9.818921089E0,-2.705530524E-1
7.915543280E1,8.858816624E-1,9.816526413E0,-2.490045726E-1
7.925550009E1,8.475732803E-1,9.845257759E0,-2.130904645E-1
7.935556650E1,8.475732803E-1,9.811738014E0,-2.705530524E-1
7.945563401E1,8.571503758E-1,9.838075638E0,-2.130904645E-1
7.955570009E1,8.475732803E-1,9.814132690E0,-3.160442710E-1
7.965576781E1,8.499675393E-1,9.830892563E0,-2.418217510E-1
7.975583962E1,8.308133483E-1,9.857229233E0,-2.250618339E-1
7.985590320E1,8.308133483E-1,9.842864037E0,-2.944957912E-1
