"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.653756773E1,-4.496212006E-1,-5.090646744E-1,5.124480724E-1
3.663763436E1,1.519016981E0,-2.654189587E0,2.493393421E-1
3.673769029E1,2.435114861E0,-3.921968460E0,4.991022110E0
3.683776172E1,7.526545048E0,-6.577500820E0,8.897293091E0
3.693782982E1,5.818902016E0,-5.221037388E0,2.055403709E0
3.703789692E1,9.377675056E-1,-2.310771942E0,1.716246128E0
3.713796159E1,-2.499793768E0,3.192968369E-1,-8.845455647E-1
3.723802862E1,-3.906985044E0,2.535562515E0,-3.326713085E0
3.733809715E1,-4.073413372E0,4.289888382E0,-5.908876896E0
3.743816435E1,-3.244510174E0,3.535284042E0,-3.707489967E0
3.753822975E1,-2.744908333E0,1.243802071E0,-9.236497879E-1
3.763829458E1,-4.466161728E-1,-9.636144638E-1,4.770511389E-1
3.773836434E1,1.967676401E0,-3.212742805E0,-3.836035728E-2
3.783843324E1,1.437983990E0,-3.589093208E0,4.548913956E0
3.793850097E1,7.674066067E0,-7.704843998E0,7.956358433E0
3.803856544E1,6.383449078E0,-5.465757370E0,2.167922020E0
3.813863227E1,3.672904968E-1,-2.439374924E0,2.249269962E0
3.823869940E1,-2.490210056E0,6.397981644E-1,-1.617760897E0
3.833876623E1,-2.951767206E0,2.274560928E0,-3.946177006E0
3.843883716E1,-2.528405666E0,2.513668060E0,-3.179514647E0
3.853890946E1,-4.020723343E0,4.106243134E0,-3.330943346E0
3.863898639E1,-2.037020206E0,2.152766228E0,-2.707182407E0
3.873905012E1,1.212601662E-1,-2.073796272E0,-3.847703934E-1
3.883911209E1,1.978545189E-1,-2.393986225E0,1.744556546E0
3.893916942E1,2.439777851E0,-3.299475670E0,3.016712666E0
3.903924282E1,6.066261292E0,-6.112684250E0,8.558422089E0
3.913931005E1,7.486582279E0,-5.781094074E0,5.388884544E-1
3.923937718E1,7.143826485E-1,-3.089529753E0,3.197442293E0
3.933943784E1,-3.079953909E0,4.919118881E-1,-8.809134960E-1
3.943950674E1,-3.017293453E0,2.131364346E0,-4.234751701E0
3.953957384E1,-2.168514729E0,3.064453125E0,-5.260105133E0
3.963964370E1,-3.284057617E0,2.793231010E0,-4.320394516E0
3.973970873E1,-8.933806419E-2,1.122385979E0,-2.316048622E0
