"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.796131572E1,-3.274524808E-1,-5.356652737E-1,-1.570039690E-1
3.806138150E1,8.313589096E-1,-3.927228153E-1,-5.424599648E-1
3.816144976E1,9.290973544E-1,1.106301397E-1,-5.656728745E-1
3.826151683E1,5.570803881E-1,-5.796866864E-2,-8.503360152E-1
3.836159078E1,4.334272072E-2,-3.218624592E-1,-6.652438641E-1
3.846164986E1,-1.741252989E-1,-1.789199859E-1,-7.330499291E-1
3.856172268E1,-2.706420422E-1,-3.963879943E-1,1.003640056E0
3.866178959E1,-1.985599250E-1,2.670116127E-1,7.849502563E-1
3.876185294E1,-2.324159071E-2,3.867412508E-1,5.625952482E-1
3.886191865E1,-5.333141088E-1,1.607210785E-1,4.062137902E-1
3.896198787E1,-8.784529567E-1,-4.641940594E-1,1.887457520E-1
3.906205891E1,-3.647152781E-1,-3.493513763E-1,-4.582649842E-2
3.916212599E1,3.536622524E-1,-1.636483669E-1,-4.532736242E-1
3.926219474E1,7.256792188E-1,-1.184443310E-1,-7.269412279E-1
3.936225338E1,5.692976713E-1,-3.084234297E-1,-6.603569388E-1
3.946232367E1,2.644759417E-1,-2.528346777E-1,-7.556518912E-1
3.956238745E1,-7.333254069E-2,-3.462970555E-1,-3.934088051E-1
3.966245990E1,-1.020432040E-1,-3.041473627E-1,6.328448057E-1
3.976252321E1,-2.462074012E-1,4.502712190E-1,1.881348938E-1
3.986260049E1,-8.005205542E-2,4.331669807E-1,6.010797620E-1
3.996266294E1,-3.549413979E-1,9.841283411E-2,2.883168161E-1
4.006272512E1,-5.937897563E-1,-2.674954534E-1,2.046282440E-1
4.016279226E1,-3.335611224E-1,-4.825200140E-1,-2.156470269E-1
4.026285954E1,4.196357131E-1,-1.160008684E-1,-6.371440291E-1
4.036293426E1,5.931214690E-1,-3.420209885E-1,-2.535206676E-1
4.046299544E1,7.940961123E-1,3.733021915E-1,2.400584370E-1
4.056305808E1,-3.912408277E-2,-3.908902407E-1,-4.630474448E-1
4.066313180E1,9.709886461E-2,-1.544853747E-1,-7.538193464E-1
4.076320581E1,-3.280633688E-1,-1.416572183E-1,7.269180417E-1
4.086352308E1,-2.449856699E-1,6.573545337E-1,4.049920738E-1
4.096358929E1,-4.050323665E-1,6.390285492E-1,4.868479967E-1
4.106365594E1,-7.397865057E-1,-1.691461504E-1,1.276592314E-1
4.116372295E1,-7.825471163E-1,-3.401884139E-1,-7.087197155E-2
4.126379130E1,-2.229945213E-1,-4.049401283E-1,1.820989302E-3
4.136386351E1,8.020373583E-1,1.680514663E-1,-3.873001635E-1
4.146392452E1,7.116292715E-1,-8.488583378E-3,-7.257195711E-1
4.156398894E1,9.785773754E-1,1.350256521E-2,-1.301258951E-1
4.166405999E1,3.371689022E-1,-1.459332556E-1,-6.127094626E-1
4.176412770E1,-8.066292852E-2,-6.835337728E-2,-9.621244073E-1
4.186419178E1,-3.329502642E-1,-7.934895158E-2,6.322339773E-1
4.196426972E1,-3.616609573E-1,3.103830814E-1,7.360810041E-1
4.206432907E1,-3.256198764E-1,3.604740202E-1,6.346773505E-1
4.216439335E1,-6.762565374E-1,1.533516124E-2,2.534974813E-1
4.226446180E1,-6.848086715E-1,-3.053690791E-1,1.691980660E-1
4.236452778E1,-2.633116543E-1,-4.831309021E-1,-3.065932775E-3
4.246459769E1,4.904960990E-1,-4.330790415E-2,-4.117347598E-1
4.256466360E1,6.096147895E-1,-1.752547920E-1,-5.888856649E-1
4.266473442E1,5.637999177E-1,-1.844177693E-1,-6.078225374E-1
4.276479759E1,3.848164082E-1,-1.221095175E-1,-7.403802872E-1
4.286486894E1,-8.738243580E-2,-4.212526605E-3,-6.035464406E-1
4.296493456E1,-2.517051995E-1,2.890027761E-1,3.225252330E-1
4.306499813E1,3.811512291E-1,7.514277697E-1,9.584359527E-1
4.316506585E1,-1.118170470E-1,6.090961695E-1,7.898371816E-1
4.326513913E1,-2.107772231E-1,6.445263624E-1,8.734212816E-2
4.336520018E1,-7.165736556E-1,-3.591252565E-1,2.479996830E-1
4.346526735E1,-5.082685947E-1,-1.508201957E-1,-1.197411940E-1
4.356532970E1,-3.240456805E-2,-3.340797722E-1,-2.627881244E-2
4.366540559E1,7.806570530E-1,-1.386028677E-1,-3.598112464E-1
4.376547113E1,8.735086322E-1,-1.887329295E-2,-4.153999686E-1
4.386554438E1,4.514006972E-1,-4.758395627E-2,-1.060473680E0
4.396560583E1,-3.083036980E-3,-5.552129745E-1,-5.662837029E-1
4.406567257E1,-5.745004117E-2,2.462422252E-1,-2.486337572E-1
4.416574675E1,-9.410195798E-2,7.221062779E-1,5.051739216E-1
4.426580407E1,-3.702130318E-1,2.547943294E-1,9.633228779E-1
4.436587444E1,-2.486508638E-1,1.094084084E-1,4.721872211E-1
4.446593806E1,-5.320923328E-1,-5.434256978E-3,8.540507406E-3
4.456599787E1,-1.747361720E-1,-7.385116816E-2,1.728632450E-1
4.466607872E1,-1.460254937E-1,-3.359123468E-1,6.835466027E-1
4.476614284E1,5.821258426E-1,-2.864713594E-2,-5.027536750E-1
4.486621008E1,7.177379727E-1,-9.278798848E-2,-5.045862794E-1
4.496627376E1,6.352711320E-1,-2.803627215E-2,-6.707416177E-1
4.506634107E1,1.856743097E-1,-3.957771659E-1,-6.695199013E-1
4.516641926E1,-2.095554918E-1,-1.520810090E-2,6.657271087E-2
4.526648707E1,2.162175924E-1,5.040273666E-1,9.523273110E-1
4.536654335E1,-4.948295653E-1,-5.919039994E-2,6.004689336E-1
4.546662113E1,-3.140134513E-1,2.266945392E-1,8.484802246E-1
4.556668861E1,-5.785181522E-1,4.526755959E-2,1.459851861E-1
4.566674120E1,-5.919571519E-1,-2.204588205E-1,1.545373052E-1
4.576681447E1,-7.027821243E-2,-3.872250319E-1,3.274121583E-1
4.586688296E1,6.981902719E-1,1.344538927E-1,-5.376774818E-2
4.596694920E1,8.362457752E-1,-6.346645951E-2,-3.249919116E-1
4.606701328E1,4.764461815E-1,-1.850286424E-1,-7.978016138E-1
4.616707747E1,-1.861306373E-3,-4.257095456E-1,-7.758104801E-1
4.626714845E1,-8.738243580E-2,3.793717548E-2,-7.171674371E-1
4.636721480E1,-5.394227505E-1,-1.948415674E-2,1.409254551E0
4.646728005E1,-1.606862694E-1,1.454494596E-1,8.435932994E-1
4.656733990E1,-1.191474274E-1,4.374430478E-1,5.754234791E-1
4.666741492E1,-4.374082386E-1,-7.751635462E-2,4.666894674E-1
4.676748170E1,-6.359394789E-1,-1.966350824E-1,-8.736533672E-2
4.686755601E1,-9.593455493E-2,1.527798474E-1,3.090862036E-1
4.696762279E1,1.080944389E-1,3.060679324E-2,-8.362861276E-1
4.706768607E1,8.289154172E-1,4.417191148E-1,-2.566794679E-2
4.716776365E1,5.076003075E-1,4.032346010E-1,-6.334788799E-1
4.726781989E1,2.064437419E-1,-3.707316518E-1,-9.102008343E-1
4.736788738E1,6.350127608E-2,-1.158200554E-3,-7.764213085E-1
4.746795102E1,-5.186533332E-1,-2.235131562E-1,5.320519805E-1
4.756802053E1,-6.414371729E-1,2.755637467E-1,9.358339310E-1
4.766808591E1,-7.006911635E-1,7.098889351E-1,5.338846445E-1
4.776816673E1,-1.753470302E-1,-2.650519609E-1,1.637002826E-1
4.786821991E1,-5.827941298E-1,-5.649868250E-1,-1.392888725E-1
4.796830215E1,-4.905534983E-1,3.097722232E-1,2.381213754E-2
4.806835987E1,3.127342761E-1,1.686623394E-1,-1.588365585E-1
4.817033872E1,5.094329119E-1,2.657899261E-1,6.779443473E-2
4.827040387E1,4.953829944E-1,-7.140770555E-2,-6.597461104E-1
4.837047255E1,3.115125597E-1,-6.541731358E-1,-7.904712558E-1
4.847053996E1,-3.083036980E-3,3.482567072E-1,-5.766683817E-1
4.857061601E1,-4.337430298E-1,6.390285492E-1,8.209912777E-1
4.867067292E1,-1.075409949E-1,3.329850733E-1,1.261425138E0
4.877074150E1,-2.877462506E-1,9.847783446E-1,5.802059174E-2
4.887081105E1,-2.761397958E-1,-8.912279457E-2,-5.033645630E-1
4.897087529E1,-4.893317819E-1,-9.052387476E-1,-3.689742088E-1
4.907094170E1,-6.905648112E-2,-3.860032856E-1,-5.620076060E-1
4.917101805E1,5.332566500E-1,1.527798474E-1,1.142201945E-1
4.927107513E1,5.076003075E-1,-2.308435291E-1,-7.820235193E-2
4.937114241E1,4.452920556E-1,-1.306616366E-1,-8.540012240E-1
4.947121136E1,6.047279239E-1,-5.478825569E-1,-9.926676154E-1
4.957127698E1,3.090690970E-1,-7.385116816E-2,-1.142329574E0
4.967135099E1,9.099020809E-2,-1.037835628E-1,6.718356907E-2
4.977142108E1,-3.518870771E-1,9.389634132E-1,1.287692428E0
4.987148019E1,1.233660653E-1,4.301126599E-1,1.110541344E0
4.997155224E1,-1.533558816E-1,2.181424201E-1,1.178853810E-1
5.007161365E1,-2.352118194E-1,2.071468532E-1,-5.094732642E-1
5.017168036E1,-3.457784355E-1,-5.845344663E-1,-2.150361836E-1
5.027174694E1,-4.490146935E-1,-2.479477525E-1,2.479996830E-1
5.037182305E1,3.371689022E-1,-3.261385262E-1,-6.383658051E-1
5.047188227E1,6.737557054E-1,2.156989574E-1,-2.694031596E-1
5.057194118E1,7.721049786E-1,-1.324942261E-1,-9.181420803E-1
5.067201500E1,3.200646639E-1,-1.441006660E-1,-1.067804098E0
5.077208421E1,-3.714347780E-1,-5.784258246E-1,9.772682935E-2
5.087215022E1,-4.508472681E-1,2.871702015E-1,2.699908316E-1
5.097221737E1,-5.351466537E-1,3.164917231E-1,8.979603052E-1
5.107228668E1,-4.099192917E-1,-1.135574058E-1,2.760994732E-1
5.117235963E1,-6.661301851E-2,-6.352363229E-1,3.725117445E-2
5.127241894E1,-3.891498744E-1,-1.813634485E-1,-1.521170437E-1
5.137248713E1,-2.568505146E-2,1.896125730E-3,5.106717348E-1
5.147255224E1,3.005169928E-1,-1.282181740E-1,-2.944486737E-1
5.157262055E1,9.578079581E-1,-7.690549642E-2,5.985318869E-2
5.167269200E1,7.244574428E-1,4.771101847E-2,-7.654258013E-1
5.177275934E1,5.210393667E-1,1.142953336E-1,-7.477107048E-1
5.187282196E1,-1.680166423E-1,4.802035987E-1,-2.077057958E-1
5.197288870E1,-9.841326475E-1,4.789818823E-1,7.403570414E-1
5.207296455E1,-7.599450946E-1,1.411734074E-1,9.840922952E-1
5.217302206E1,-2.327683717E-1,-1.868612319E-1,4.715763628E-1
5.227309664E1,-2.816376090E-1,-2.803235948E-1,-3.280462325E-1
5.237316219E1,-2.263072319E-2,-4.764113426E-1,-2.785661519E-1
5.247322921E1,-5.180424452E-1,-1.158200554E-3,-1.679995358E-1
5.257328402E1,1.276421249E-1,-5.118415356E-1,-1.166868657E-1
5.267336967E1,4.092510045E-1,7.947601378E-2,-1.014152393E-1
5.277342582E1,6.988011599E-1,3.287090361E-1,-3.799697757E-1
5.287350227E1,7.140727639E-1,2.449814044E-2,-8.949291706E-1
5.297356778E1,4.953829944E-1,2.138663679E-1,-4.489975572E-1
5.307363609E1,-5.137663484E-1,-4.434246421E-1,6.132971048E-1
5.317369361E1,-8.234750628E-1,2.175315619E-1,3.561228216E-1
5.327376565E1,-3.867064118E-1,-3.188081384E-1,7.061486244E-1
5.337385283E1,-6.542654037E-1,-3.120886087E-1,2.136867680E-2
5.347389448E1,-8.246967793E-1,-1.722004712E-1,-1.166868657E-1
5.357396753E1,-1.209800243E-1,-2.833779156E-1,-6.163746119E-1
5.367402828E1,4.526224434E-1,3.500893116E-1,5.479345322E-1
5.377409545E1,4.471246302E-1,2.572377920E-1,1.875240207E-1
5.387416673E1,2.846345007E-1,3.555870950E-1,4.875315819E-3
5.397423771E1,-1.075762510E0,-2.051872015E-1,-8.515577316E-1
5.407431309E1,1.545201987E-1,-1.524045229E0,-1.053143263E0
5.417436474E1,6.105781719E-2,2.682333589E-1,-9.120334387E-1
5.427443839E1,-1.147233605E0,5.302945375E-1,-6.170899421E-2
5.437449970E1,-1.020784497E0,1.464918375E0,4.379787743E-1
5.447456858E1,2.388195992E-1,-1.337550581E-2,5.687038898E-1
5.457463546E1,-5.357574821E-1,5.284619927E-1,4.495851994E-1
5.467470208E1,-1.203691661E-1,3.653609455E-1,7.098137736E-1
5.477478102E1,-1.250441186E-3,9.597328305E-1,9.608793855E-1
5.487483370E1,7.128509879E-1,5.919919610E-1,1.747063041E0
5.497490072E1,-2.871353626E-1,4.893665910E-1,4.618025124E-1
5.507496823E1,-4.422951341E-1,5.620595813E-1,1.539264321E-1
5.517504842E1,6.627600789E-1,-8.038351536E-1,-3.573677540E-1
5.527510553E1,4.269661009E-1,4.386647642E-1,-8.797620237E-2
5.537517514E1,-8.356924057E-1,-3.725642562E-1,-1.128279686E0
5.547568669E1,2.198827863E-1,-1.693254828E0,-9.865589738E-1
5.557575337E1,-1.264519811E0,-4.012749195E-1,-1.268167853E0
5.567581752E1,3.335037231E-1,-1.469678164E0,-1.062917113E0
5.577589087E1,1.186882496E0,4.533255398E-1,2.101260424E-1
5.587595505E1,1.025966480E-1,1.637754142E-1,4.049920738E-1
5.597601893E1,-1.854615569E0,1.113060117E0,1.169184446E0
5.607608714E1,-8.497422338E-1,-7.769570947E-1,1.576631546E0
5.617616525E1,-5.730203390E-1,-4.886286557E-1,-1.094071269E0
5.627623693E1,-5.003273487E-1,-4.550310671E-1,2.925928235E-1
5.637628808E1,1.575745195E-1,3.720804751E-1,-3.982957602E-1
5.647635652E1,5.436413288E-1,1.221183062E0,-6.598505378E-2
5.657641940E1,1.771222055E-1,-1.636483669E-1,2.686646394E-2
5.667649221E1,1.463205554E-2,-2.259566039E-1,4.946848005E-2
5.677655699E1,5.006223917E-2,-3.548491895E-1,-8.204036355E-1
5.687662827E1,2.760823667E-1,-1.288290471E-1,-3.879110515E-1
5.697669235E1,6.004518270E-1,5.614486933E-1,-3.109420240E-1
5.707676463E1,-7.373430729E-1,9.719110280E-2,7.941132188E-1
5.717682501E1,-6.927498579E-1,4.643211067E-1,9.340013266E-1
5.727689059E1,-2.358226925E-1,4.759275615E-1,7.605156302E-1
5.737695994E1,2.272131592E-1,-5.008459687E-1,2.846516073E-1
5.747702716E1,-1.515232921E-1,8.375206590E-2,-1.289041787E-1
5.757710164E1,-2.394878864E-1,3.305025399E-2,1.178853810E-1
5.767716042E1,7.091858387E-1,-1.263855696E-1,-4.288390279E-1
5.777723050E1,1.154248193E-1,-2.009502240E-2,-3.335440457E-1
5.787729681E1,2.534803748E-1,2.865593135E-1,-5.149710178E-1
5.797736132E1,1.710135639E-1,2.108120471E-1,-7.751995921E-1
5.807743320E1,4.092510045E-1,3.409263194E-1,-5.071341991E-2
5.817749655E1,-5.039924979E-1,-1.158200554E-3,2.974797785E-1
5.827756326E1,-4.874991775E-1,1.020780280E-1,7.415788174E-1
5.837764220E1,-2.071120292E-1,-4.758395627E-2,6.230708957E-1
5.847769958E1,-2.633116543E-1,-1.508201957E-1,3.170274794E-1
5.857776713E1,-1.496906877E-1,-1.544853747E-1,-1.233336981E-3
5.867783131E1,-4.905534983E-1,5.504140258E-2,-2.376381904E-1
5.877789903E1,3.842055500E-1,-4.422029257E-1,2.070717216E-1
5.887797114E1,5.411978960E-1,-4.575136304E-2,-1.942667514E-1
5.897804212E1,8.735086322E-1,1.362864822E-1,-2.547424138E-1
5.907810187E1,7.531681657E-1,2.633073553E-2,-7.409911752E-1
5.917816888E1,4.678940773E-1,2.529617548E-1,-6.994523406E-1
5.927824463E1,-5.217076540E-1,3.073287308E-1,-2.767335474E-1
5.937830387E1,-5.834050179E-1,-1.093204413E-2,4.630242586E-1
5.947837589E1,-3.665478528E-1,-2.589433193E-1,7.953349352E-1
5.957843033E1,-1.423602998E-1,-7.280878425E-1,2.461670786E-1
5.967850115E1,-9.676392674E-1,-2.858214080E-1,-3.231593370E-1
5.977857086E1,-2.309357822E-1,-3.725642562E-1,3.640640974E-1
5.987864325E1,6.206103563E-1,-1.642983221E-2,2.027956545E-1
5.997870603E1,8.948888779E-1,3.836869001E-1,-3.384309411E-1
6.007877007E1,8.240284920E-1,1.838948764E-2,-4.001283646E-1
6.017883949E1,5.302023292E-1,2.211967409E-1,-6.487504840E-1
6.027891010E1,5.308131576E-1,1.301778257E-1,-4.007391930E-1
6.037897152E1,6.350127608E-2,6.811782718E-1,1.111658737E-1
6.047904290E1,-3.140134513E-1,-1.825851798E-1,9.358339310E-1
6.057910824E1,-8.772311807E-1,-5.240588188E-1,4.624134004E-1
6.067917399E1,-8.637921810E-1,-3.389666677E-1,5.351063013E-1
6.077925477E1,-7.611668110E-1,-5.216154456E-1,1.441525817E-1
6.087931202E1,3.295801207E-2,2.315814495E-1,-3.824132383E-1
6.097937640E1,8.790063262E-1,7.013368607E-1,-6.004921198E-1
6.107944438E1,6.859729886E-1,3.488675952E-1,8.612038940E-2
6.117951559E1,3.463318646E-1,1.228474453E-1,1.001702994E-1
6.127957954E1,1.080944389E-1,1.533907056E-1,-7.025066614E-1
6.137965135E1,6.859729886E-1,3.726913035E-1,-1.036649942E0
6.147971833E1,4.239117801E-1,4.569907188E-1,1.972978711E-1
6.157977681E1,-7.190170884E-1,-4.861852229E-1,6.872118115E-1
6.167984593E1,-6.151700020E-1,-1.502093226E-1,1.186288714E0
6.177991257E1,-4.129736125E-1,-8.606846631E-2,3.151948452E-1
6.187998919E1,-3.072939217E-1,-3.658447564E-1,1.661437452E-1
6.198004813E1,-5.308706164E-1,-3.322471678E-1,-2.101492435E-1
6.208011245E1,-2.437639534E-1,-7.140770555E-2,8.540507406E-3
6.218018157E1,6.737557054E-1,2.230293453E-1,-3.359874785E-1
6.228025271E1,5.790715218E-1,1.655689254E-2,-1.985428184E-1
6.238031483E1,5.442522168E-1,1.570558995E-1,8.550953120E-2
6.248038271E1,4.202465713E-1,1.821013838E-1,-1.050089002E0
6.258044938E1,3.267842233E-1,2.169206887E-1,-5.131384134E-1
6.268051650E1,-4.410734177E-1,-2.516129315E-1,6.059667468E-1
6.278052048E1,-7.306235433E-1,1.057432145E-1,9.407209158E-1
6.288059182E1,-2.156641334E-1,-4.250986874E-1,8.234347701E-1
6.298065670E1,-5.498074293E-1,2.407444268E-1,2.541083395E-1
6.308072705E1,-5.449205041E-1,4.508820772E-1,-4.618257582E-1
6.318079046E1,3.784493729E-2,-8.606846631E-2,-1.313476413E-1
6.328085657E1,3.921467960E-1,-1.233312562E-1,-3.262136579E-1
6.338092375E1,5.387544632E-1,5.809573084E-2,-5.198578835E-1
6.348099103E1,5.961757898E-1,-1.605940312E-1,-5.827770233E-1
6.358105198E1,4.843874276E-1,-2.577216327E-1,-5.907183290E-1
6.368112483E1,2.974626720E-1,-2.681454085E-2,-3.555351794E-1
6.378119597E1,-7.025237679E-1,-6.468818337E-2,5.735908747E-1
6.388126512E1,-4.917752445E-1,1.527798474E-1,4.422548115E-1
6.398132996E1,-1.521341503E-1,2.437987626E-1,3.249686956E-1
6.408140011E1,-1.997816414E-1,3.910172582E-1,2.852624655E-1
6.418146652E1,-2.455965430E-1,1.130736023E-1,1.667546034E-1
6.428152794E1,-2.926331460E-1,-3.047582507E-1,-2.333621383E-1
6.438159435E1,2.974626720E-1,-4.941655323E-2,-2.871182859E-1
6.448166116E1,5.424196124E-1,1.161279306E-1,-6.670764685E-1
6.458173094E1,4.691157937E-1,8.558466285E-2,-2.101492435E-1
6.468179916E1,5.497499704E-1,2.047033906E-1,-5.949943662E-1
6.478186287E1,1.649049073E-1,2.248619348E-1,-5.992704034E-1
6.488193135E1,-2.559812367E-1,2.688442469E-1,4.410331249E-1
6.508754842E1,-1.774380356E-2,-9.095539153E-2,-8.563719690E-3
6.518762586E1,4.306312799E-1,3.409263194E-1,-3.420961201E-1
6.528768984E1,-8.161446452E-1,-2.009502240E-2,-6.854023933E-1
6.538775229E1,-1.576319486E-1,-5.434256978E-3,-4.544953704E-1
6.548782377E1,2.479825765E-1,2.810615599E-1,-1.073912740E0
6.558789295E1,5.167633295E-1,5.223533511E-1,-4.593822658E-1
6.568795316E1,-3.433350027E-1,7.275649160E-2,-4.898528568E-3
6.578802414E1,1.768638194E-2,-2.559280954E-2,7.030943036E-1
6.588809209E1,-2.385245450E-2,-2.271783501E-1,2.156238258E-1
6.598815314E1,4.831657112E-1,-5.503260493E-1,6.426186562E-1
6.608823362E1,-4.856666028E-1,-4.391876608E-2,2.925928235E-1
6.618828917E1,-2.394878864E-1,2.505182922E-1,7.695741206E-2
6.628836115E1,2.003350854E-1,1.094084084E-1,8.978558332E-2
6.638842293E1,-5.928263813E-2,2.059251219E-1,-3.989066184E-1
6.648849014E1,5.130980611E-1,-1.838069111E-1,3.602944314E-2
6.658856235E1,5.644107461E-1,2.755246498E-2,-4.715995789E-1
6.668863090E1,5.216501951E-1,1.442277282E-1,-5.015319586E-1
6.678869951E1,3.041822016E-1,1.857665777E-1,2.828190029E-1
6.688875886E1,-5.553052425E-1,-3.841707110E-1,5.234999657E-1
6.698882220E1,-6.878629923E-1,-1.074487567E-1,6.798813939E-1
6.708889548E1,-1.484689564E-1,-1.080596149E-1,5.796995163E-1
6.718896617E1,-4.031997621E-1,4.105649590E-1,8.917471766E-2
6.728903748E1,-3.970911205E-1,3.458132744E-1,-6.842850894E-2
6.738909913E1,-3.912408277E-2,-3.340797722E-1,-5.082514882E-1
6.748916115E1,3.243407309E-1,-2.437108010E-2,-4.599931240E-1
6.758923206E1,1.679592282E-1,3.728721291E-3,-1.050804257E-1
6.768929584E1,4.342964888E-1,1.533907056E-1,-5.161927342E-1
6.778936246E1,3.866489828E-1,-9.767491370E-2,-3.201049864E-1
6.788944014E1,4.226900339E-1,2.071468532E-1,-3.084985614E-1
6.798949385E1,-6.316633821E-1,-1.569288373E-1,5.486181006E-3
6.809023394E1,-8.552400470E-1,3.873520792E-1,4.520286918E-1
6.819030695E1,-3.201220930E-1,-1.117248088E-1,4.593590796E-1
6.829037226E1,-4.462187365E-2,-2.955952585E-1,3.530685008E-1
6.839043538E1,-4.447386265E-1,1.668297350E-1,-1.918232888E-1
6.849051159E1,-1.038758010E-1,-9.400971979E-2,2.681582272E-1
6.859057178E1,-3.693902167E-3,3.671544790E-2,2.363932431E-1
6.869063929E1,5.106546283E-1,1.723275334E-1,3.078644574E-1
6.879071267E1,6.328276992E-1,2.389118373E-1,-2.694031596E-1
6.889076968E1,4.678940773E-1,3.922390044E-1,-6.383658051E-1
6.899083043E1,3.353362978E-1,2.523508668E-1,-4.966450632E-1
6.909090685E1,4.746135771E-1,1.576667577E-1,5.130107328E-2
6.919097396E1,-2.297140509E-1,-3.774512112E-1,3.268013000E-1
6.929104011E1,-3.366154432E-1,-4.641940594E-1,6.261252165E-1
6.939111252E1,-3.561631441E-1,-2.192370892E-1,3.365751207E-1
6.949117890E1,-8.369141221E-1,-6.407732517E-2,-5.865466967E-2
6.959124048E1,-2.834701836E-1,3.067179024E-1,3.744488060E-1
6.969131083E1,3.725990951E-1,3.488285094E-2,1.136093289E-1
6.979137181E1,4.257443547E-1,6.481524557E-2,1.210123999E-3
6.989144132E1,3.579383194E-1,-9.095539153E-2,-3.488156796E-1
6.999149993E1,6.199995279E-1,-2.314543873E-1,-6.609677672E-1
7.009157578E1,3.903141916E-1,5.846615434E-1,-6.982305646E-1
7.019164156E1,-8.310638368E-2,3.219895065E-1,-2.187013775E-1
7.029170927E1,-4.325213134E-1,1.875991672E-1,5.699256659E-1
7.039177865E1,-2.022251189E-1,-2.088523805E-1,9.120101929E-1
7.049184337E1,-2.895788252E-1,8.741725981E-2,2.791537941E-1
7.059191008E1,-3.897607327E-1,-1.465441287E-1,-3.201049864E-1
7.069198476E1,-4.523273930E-2,-7.018597424E-2,-1.380671561E-1
7.079204737E1,-1.075409949E-1,-2.192761749E-2,2.565518022E-1
7.089211245E1,-1.955055892E-1,2.664007843E-1,-2.920051813E-1
7.099217330E1,1.569636464E-1,-3.781011701E-2,1.075006798E-1
7.109224601E1,8.386892676E-1,-4.330790415E-2,4.355353117E-1
7.119231233E1,6.432123780E-1,1.436168700E-1,-4.155044258E-2
7.129238291E1,1.905612499E-1,2.028707862E-1,-4.453323781E-1
7.139244885E1,-3.280633688E-1,1.759927273E-1,1.203288510E-1
7.149251440E1,-2.724746168E-1,-1.489875913E-1,5.326629281E-1
7.159258674E1,7.449685037E-2,-5.320001245E-1,3.713944554E-1
7.169265062E1,-4.789470434E-1,-4.971807897E-1,1.831435040E-2
7.179272310E1,-1.005512834E0,-5.320001245E-1,-2.113709897E-1
7.189278268E1,-6.811434031E-1,9.780196846E-2,1.679763347E-1
7.199284653E1,6.053387523E-1,6.408611536E-1,4.397069290E-2
7.209291611E1,8.680108190E-1,1.845448315E-1,1.337678879E-1
7.219299219E1,5.900671482E-1,-1.080596149E-1,-6.890676022E-1
7.229305481E1,1.875069141E-1,4.050672054E-1,-9.767851830E-1
7.239312882E1,4.273185879E-2,1.704949290E-1,-2.413033694E-1
7.249319183E1,-2.144424170E-1,-6.712774038E-1,1.180790901E0
7.259326745E1,-2.156641334E-1,-1.095217943E0,7.318049073E-1
7.269331976E1,-1.368625164E-1,-4.189900160E-1,6.475055814E-1
7.279338768E1,5.983608216E-2,-1.043294311E0,2.455562353E-1
7.289346003E1,-5.033816695E-1,-7.531332970E-1,-5.193515494E-2
7.299351550E1,-3.512762189E-1,8.191946894E-2,-2.681814432E-1
7.309358919E1,7.537789941E-1,4.453842938E-1,-1.478409916E-1
7.319365904E1,8.105894923E-1,2.822832763E-1,-9.041966498E-2
7.329372435E1,5.583021045E-1,3.641392291E-1,-3.494265079E-1
7.339378993E1,3.023495674E-1,-6.285559386E-2,-7.825299501E-1
7.349386394E1,2.272131592E-1,5.626313388E-2,-7.073935270E-1
7.359392452E1,-4.306887090E-1,-1.856395155E-1,5.540431738E-1
7.369399847E1,-5.498074293E-1,1.796579063E-1,9.761510491E-1
7.379405859E1,-3.427241147E-1,2.089794427E-1,9.040689468E-1
7.389412663E1,-5.351466537E-1,-4.116596282E-1,2.583844066E-1
7.399418315E1,-5.711877346E-1,-4.562528133E-1,-4.099021852E-1
7.409426370E1,2.876888216E-1,-2.595542073E-1,-2.736792266E-1
7.419432801E1,4.892743528E-1,-2.192761749E-2,-4.386128485E-1
7.429439919E1,5.021024942E-1,6.316981912E-1,5.326629281E-1
7.439446490E1,2.485934496E-1,6.628522873E-1,-3.561460674E-1
7.449454315E1,3.616035283E-1,1.896125730E-3,-2.987247109E-1
7.459460486E1,4.733918309E-1,8.863899112E-2,9.151372127E-3
7.469467497E1,-1.881752014E-1,8.558466285E-2,-1.252389848E-1
7.479473962E1,-5.296488404E-1,4.710015655E-2,5.833646655E-1
7.489480127E1,-3.072939217E-1,-4.758395627E-2,4.098789692E-1
7.499486402E1,-5.742420554E-1,-2.559280954E-2,-2.303078026E-1
7.509493830E1,-5.870701671E-1,-1.886938363E-1,3.114252165E-2
7.519499981E1,-6.909173131E-1,-1.007292345E-1,-8.125668019E-2
7.529506549E1,4.776678979E-1,3.629174829E-1,-1.276824474E-1
7.539513337E1,9.382603168E-1,1.032997593E-1,4.885761440E-2
7.549695980E1,7.360638976E-1,1.680514663E-1,-4.416671693E-1
7.559702682E1,2.742497921E-1,8.314120770E-2,-1.208303094E0
7.569709436E1,5.800348520E-2,4.166736007E-1,-2.296969444E-1
7.579716051E1,-3.457784355E-1,7.947601378E-2,6.572794318E-1
7.589723056E1,-9.288022667E-2,8.314120770E-2,7.311940789E-1
7.599728967E1,-1.124279201E-1,2.254728079E-1,3.335207999E-1
7.609735979E1,-3.641043901E-1,-2.418391109E-1,1.783610433E-1
7.619742988E1,-6.835868955E-1,-4.849634767E-1,1.831435040E-2
